Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Florida,US,2021-07-31 04:31:04,27.7663,-81.6868,2634234,39079,,,12.0,12264.951377326206,24335454.0,,1.483505261871193,84000012.0,USA,113305.48465138575,
Georgia,US,2021-07-31 04:31:04,33.0406,-83.6431,1179449,21676,,,13.0,11108.618353059874,9465719.0,,1.8378073151106997,84000013.0,USA,89152.6974106617,
Grand Princess,US,2021-07-31 04:31:04,,,103,3,,,99999.0,,,,2.9126213592233015,84099999.0,USA,,
Guam,US,2021-07-31 04:31:04,13.4443,144.7937,8541,143,,,66.0,5200.664925195915,175662.0,,1.67427701674277,316.0,GUM,106961.62066382916,
Hawaii,US,2021-07-31 04:31:04,21.0943,-157.4983,41925,537,,,15.0,2961.0727523391947,1834020.0,,1.2808586762075134,84000015.0,USA,129532.89562898342,
Idaho,US,2021-07-31 04:31:04,44.2405,-114.4788,200484,2197,,,16.0,11218.618237165409,824582.0,,1.0958480477245067,84000016.0,USA,46141.690425362256,
Illinois,US,2021-07-31 04:31:04,40.3495,-88.9861,1419611,25873,,,17.0,11202.89656869364,26768999.0,,1.8225415272211896,84000017.0,USA,211248.24127487282,
Indiana,US,2021-07-31 04:31:04,39.8494,-86.2583,771299,14005,,,18.0,11456.831692492475,11202416.0,,1.8157679447270123,84000018.0,USA,166400.05323653313,
Iowa,US,2021-07-31 04:31:04,42.0115,-93.2105,378831,6183,,,19.0,12007.05531097567,1520705.0,,1.6321261987535338,84000019.0,USA,48198.7721350081,
Kansas,US,2021-07-31 04:31:04,38.5266,-96.7265,333850,5261,,,20.0,11459.458197777514,1492954.0,,1.575857420997454,84000020.0,USA,51245.90071650362,
Kentucky,US,2021-07-31 04:31:04,37.6681,-84.6701,482599,7334,,,21.0,10802.02154454903,5650503.0,,1.51968818833027,84000021.0,USA,126475.30381028335,
Louisiana,US,2021-07-31 04:31:04,31.1695,-91.8678,541679,10999,,,22.0,11652.032763766258,7541006.0,,2.0305383815876192,84000022.0,USA,162214.24309186425,
Maine,US,2021-07-31 04:31:04,44.6939,-69.3819,70372,899,,,23.0,5235.186116475675,2417822.0,,1.2774967316546353,84000023.0,USA,179869.09802917996,
Maryland,US,2021-07-31 04:31:04,39.0639,-76.8021,467961,9818,,,24.0,7740.4196054041895,11243817.0,,2.0980380843702786,84000024.0,USA,185981.0145426156,
Massachusetts,US,2021-07-31 04:31:04,42.2302,-71.5301,719780,18082,,,25.0,10442.940684973224,24602779.0,,2.5121564922615245,84000025.0,USA,356949.84826267033,
Michigan,US,2021-07-31 04:31:04,43.3266,-84.5361,1011106,21188,,,26.0,10124.366454831585,14561008.0,,2.095527076290715,84000026.0,USA,145801.7071837516,
Minnesota,US,2021-07-31 04:31:04,45.6945,-93.9002,612701,7761,,,27.0,10864.201777704644,9695915.0,,1.2666863608840202,84000027.0,USA,171924.60430042245,
Mississippi,US,2021-07-31 04:31:04,32.7416,-89.6787,343505,7543,,,28.0,11541.928848320433,2045499.0,,2.1958923450895917,84000028.0,USA,68729.7242174367,
Missouri,US,2021-07-31 04:31:04,38.4561,-92.2884,683802,10081,,,29.0,11141.507484894324,6041153.0,,1.4742571680106231,84000029.0,USA,98431.34615998754,
Montana,US,2021-07-31 04:31:04,46.9219,-110.4544,116366,1704,,,30.0,10887.761537007686,1510594.0,,1.464345255486998,84000030.0,USA,141338.42575352412,
Nebraska,US,2021-07-31 04:31:04,41.1254,-98.2681,228450,2280,,,31.0,11809.814682321414,3140066.0,,0.9980302035456337,84000031.0,USA,162326.975488108,
Nevada,US,2021-07-31 04:31:04,38.3135,-117.0554,356401,5912,,,32.0,11570.874981656772,3712707.0,,1.6588056711400925,84000032.0,USA,120536.32997809204,
New Hampshire,US,2021-07-31 04:31:04,43.4525,-71.5639,100657,1387,,,33.0,7402.823099908731,2128324.0,,1.3779468889396664,84000033.0,USA,156527.67389540866,
New Jersey,US,2021-07-31 04:31:04,40.2989,-74.521,1038171,26595,,,34.0,11688.232294062613,14786085.0,,2.5617167114088137,84000034.0,USA,166468.91138334127,
New Mexico,US,2021-07-31 04:31:04,34.8405,-106.2485,210416,4410,,,35.0,10034.962316908055,3800816.0,,2.0958482244696217,84000035.0,USA,181264.94816697022,
New York,US,2021-07-31 04:31:04,42.1657,-74.9481,2147318,53632,,,36.0,11038.174450425813,61028940.0,,2.4976272727188054,84000036.0,USA,313716.0337893921,
North Carolina,US,2021-07-31 04:31:04,35.6301,-79.8064,1048076,13635,,,37.0,9993.016837012368,12889233.0,,1.300955274235838,84000037.0,USA,122894.06720998803,
North Dakota,US,2021-07-31 04:31:04,47.5289,-99.784,111570,1570,,,38.0,14640.541058339088,1606815.0,,1.4071883122703237,84000038.0,USA,210850.9543842889,
Northern Mariana Islands,US,2021-07-31 04:31:04,15.0979,145.6739,183,2,,,69.0,331.8584070796461,17542.0,,1.0928961748633879,580.0,MNP,31811.25779776585,
Ohio,US,2021-07-31 04:31:04,40.3888,-82.7649,1127808,20597,,,39.0,9648.373270824955,14038739.0,,1.8169759391669504,84000039.0,USA,120101.1112917162,
Oklahoma,US,2021-07-31 04:31:04,35.5653,-96.9289,480635,7485,,,40.0,12146.5383496619,4216856.0,,1.5573148022928,84000040.0,USA,106567.77621064194,
Oregon,US,2021-07-31 04:31:04,44.572,-122.0709,219755,2858,,,41.0,5210.258486956394,5689339.0,,1.3005392368774318,84000041.0,USA,134890.79570395214,
Pennsylvania,US,2021-07-31 04:31:04,40.5908,-77.2098,1229002,27850,,,42.0,9600.08636158022,15025674.0,,2.2660662879311837,84000042.0,USA,117369.83995221368,
Puerto Rico,US,2021-07-31 04:31:04,18.2208,-66.5901,145487,2578,,,72.0,4555.445825429738,415664.0,,1.771979627045715,630.0,PRI,13015.147975980166,
Rhode Island,US,2021-07-31 04:31:04,41.6809,-71.5118,154339,2740,,,44.0,14569.065691487605,4605376.0,,1.7753127854916777,84000044.0,USA,434731.50323638495,
South Carolina,US,2021-07-31 04:31:04,33.8569,-80.945,617148,9904,,,45.0,11986.449431838708,6875993.0,,1.6048014414694691,84000045.0,USA,133547.77523086348,
South Dakota,US,2021-07-31 04:31:04,44.2998,-99.4388,125225,2045,,,46.0,14155.17165371064,839052.0,,1.6330604911159912,84000046.0,USA,94844.6802666338,
Tennessee,US,2021-07-31 04:31:04,35.7478,-86.6923,893554,12724,,,47.0,13084.364229114675,8409113.0,,1.423976614731734,84000047.0,USA,123135.1405016185,
Texas,US,2021-07-31 04:31:04,31.0545,-97.5635,3133639,53248,,,48.0,10807.1867173134,26857766.0,,1.6992384891814278,84000048.0,USA,92626.14231310993,
Utah,US,2021-07-31 04:31:04,40.15,-111.8624,432467,2451,,,49.0,13489.47802809644,3702702.0,,0.5667484455461341,84000049.0,USA,115494.40136146512,
Vermont,US,2021-07-31 04:31:04,44.0459,-72.7107,24889,260,,,50.0,3988.6921083544735,1773355.0,,1.0446381935794928,84000050.0,USA,284196.51628474216,
Virgin Islands,US,2021-07-31 04:31:04,18.3358,-64.8963,4606,37,,,78.0,4293.9180370660415,143924.0,,0.803300043421624,850.0,VIR,134172.35335794458,
Virginia,US,2021-07-31 04:31:04,37.7693,-78.17,694384,11532,,,51.0,8135.228800966877,7959637.0,,1.6607525519021176,84000051.0,USA,93253.11091217768,
Washington,US,2021-07-31 04:31:04,47.4009,-121.4905,473076,6122,,,53.0,6212.510142952764,8824955.0,,1.2940838258546197,84000053.0,USA,115890.7288651331,
West Virginia,US,2021-07-31 04:31:04,38.4912,-80.9545,167016,2946,,,54.0,9319.324809850978,3152426.0,,1.7639028596062654,84000054.0,USA,175902.19998694304,
Wisconsin,US,2021-07-31 04:31:04,44.2685,-89.6165,687198,8290,,,55.0,11802.589776028377,9302519.0,,1.206348097637071,84000055.0,USA,159770.2782032394,
Wyoming,US,2021-07-31 04:31:04,42.756,-107.3025,65127,776,,,56.0,11252.870365730812,818816.0,,1.1915181107681914,84000056.0,USA,141477.8863050078,
