Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Grand Princess,US,2021-07-21 04:31:08,,,103,3,,,99999.0,,,,2.9126213592233015,84099999.0,USA,,
Guam,US,2021-07-21 04:31:08,13.4443,144.7937,8486,143,,,66.0,5167.175103057316,172584.0,,1.6851284468536414,316.0,GUM,105087.40843578176,
Hawaii,US,2021-07-21 04:31:08,21.0943,-157.4983,39486,523,,,15.0,2788.8114179812865,1768342.0,,1.3245200830674162,84000015.0,USA,124894.19947565881,
Idaho,US,2021-07-21 04:31:08,44.2405,-114.4788,197456,2177,,,16.0,11049.17840145714,814422.0,,1.1025241066364149,84000016.0,USA,45573.160461426975,
Illinois,US,2021-07-21 04:31:08,40.3495,-88.9861,1403508,25816,,,17.0,11075.81933172825,26386287.0,,1.8393910116650565,84000017.0,USA,208228.05972401286,
Indiana,US,2021-07-21 04:31:08,39.8494,-86.2583,762127,13958,,,18.0,11320.591323603703,11052511.0,,1.8314532879690653,84000018.0,USA,164173.37285076437,
Iowa,US,2021-07-21 04:31:08,42.0115,-93.2105,375278,6158,,,19.0,11894.442912518582,1506131.0,,1.640916866962625,84000019.0,USA,47736.84894471439,
Kansas,US,2021-07-21 04:31:08,38.5266,-96.7265,325184,5199,,,20.0,11161.99626954046,1473019.0,,1.5987871481991731,84000020.0,USA,50561.62844101254,
Kentucky,US,2021-07-21 04:31:08,37.6681,-84.6701,471669,7304,,,21.0,10557.375170474652,5574203.0,,1.5485435761095174,84000021.0,USA,124767.47962529935,
Louisiana,US,2021-07-21 04:31:08,31.1695,-91.8678,501494,10861,,,22.0,10787.615024455805,7332778.0,,2.1657288023386116,84000022.0,USA,157735.0598886507,
Maine,US,2021-07-21 04:31:08,44.6939,-69.3819,69627,882,,,23.0,5179.763311144373,2388822.0,,1.26674996768495,84000023.0,USA,177711.70023776012,
Maryland,US,2021-07-21 04:31:08,39.0639,-76.8021,464491,9788,,,24.0,7683.023249659262,11090522.0,,2.1072528854165102,84000024.0,USA,183445.40233687527,
Massachusetts,US,2021-07-21 04:31:08,42.2302,-71.5301,713489,18033,,,25.0,10351.667601740617,24268421.0,,2.5274391055783623,84000025.0,USA,352098.8093875331,
Michigan,US,2021-07-21 04:31:08,43.3266,-84.5361,1004630,21124,,,26.0,10059.52122875095,14433916.0,,2.102664662612106,84000026.0,USA,144529.11461533894,
Minnesota,US,2021-07-21 04:31:08,45.6945,-93.9002,608405,7732,,,27.0,10788.026594643055,9577793.0,,1.2708639804077877,84000027.0,USA,169830.10593599017,
Mississippi,US,2021-07-21 04:31:08,32.7416,-89.6787,329703,7477,,,28.0,11078.175185449385,2022230.0,,2.267798594492619,84000028.0,USA,67947.87492158491,
Missouri,US,2021-07-21 04:31:08,38.4561,-92.2884,656484,9938,,,29.0,10696.40246696173,5909710.0,,1.5138221190463137,84000029.0,USA,96289.68356125726,
Montana,US,2021-07-21 04:31:08,46.9219,-110.4544,114899,1693,,,30.0,10750.501975152933,1487458.0,,1.473468002332483,84000030.0,USA,139173.7105367064,
Nebraska,US,2021-07-21 04:31:08,41.1254,-98.2681,226307,2281,,,31.0,11699.031434940303,3104676.0,,1.0079228658415338,84000031.0,USA,160497.47519654589,
Nevada,US,2021-07-21 04:31:08,38.3135,-117.0554,346167,5761,,,32.0,11238.619082929568,3631541.0,,1.664225648314253,84000032.0,USA,117901.20370526687,
New Hampshire,US,2021-07-21 04:31:08,43.4525,-71.5639,100025,1384,,,33.0,7356.342634574553,2101993.0,,1.3836540864783804,84000033.0,USA,154591.15944491143,
New Jersey,US,2021-07-21 04:31:08,40.2989,-74.521,1029901,26557,,,34.0,11595.124625796116,14600808.0,,2.5785973603288084,84000034.0,USA,164382.97311811615,
New Mexico,US,2021-07-21 04:31:08,34.8405,-106.2485,207701,4387,,,35.0,9905.481085963616,3740297.0,,2.112170860997299,84000035.0,USA,178378.73283896782,
New York,US,2021-07-21 04:31:08,42.1657,-74.9481,2128710,53574,,,36.0,10942.521011962795,60165717.0,,2.5266006172752506,84000036.0,USA,309278.6816768405,
North Carolina,US,2021-07-21 04:31:08,35.6301,-79.8064,1026697,13541,,,37.0,9789.175982953608,12707910.0,,1.318889604235719,84000037.0,USA,121165.21950053034,
North Dakota,US,2021-07-21 04:31:08,47.5289,-99.784,111067,1568,,,38.0,14574.535930147416,1598073.0,,1.4117604689061558,84000038.0,USA,209703.80362752642,
Northern Mariana Islands,US,2021-07-21 04:31:08,15.0979,145.6739,183,2,,,69.0,331.8584070796461,17542.0,,1.0928961748633879,580.0,MNP,31811.25779776585,
Ohio,US,2021-07-21 04:31:08,40.3888,-82.7649,1118513,20567,,,39.0,9568.854745018863,13892434.0,,1.8282308743841156,84000039.0,USA,118849.47515206474,
Oklahoma,US,2021-07-21 04:31:08,35.5653,-96.9289,467198,7417,,,40.0,11806.960425032175,4176571.0,,1.5875496042363195,84000040.0,USA,105549.69950500016,
Oregon,US,2021-07-21 04:31:08,44.572,-122.0709,213339,2832,,,41.0,5058.138997286934,5575849.0,,1.3274647392178645,84000041.0,USA,132200.0162646462,
Pennsylvania,US,2021-07-21 04:31:08,40.5908,-77.2098,1221836,27805,,,42.0,9544.110684675641,14851478.0,,2.2756736583305783,84000042.0,USA,116009.14514143074,
Puerto Rico,US,2021-07-21 04:31:08,18.2208,-66.5901,142179,2565,,,72.0,4451.866709835069,415664.0,,1.8040638912919629,630.0,PRI,13015.147975980166,
Rhode Island,US,2021-07-21 04:31:08,41.6809,-71.5118,153168,2738,,,44.0,14458.52735752968,4555190.0,,1.787579651102058,84000044.0,USA,429994.1190963232,
South Carolina,US,2021-07-21 04:31:08,33.8569,-80.945,603973,9860,,,45.0,11730.560291365959,6789695.0,,1.6325233081611263,84000045.0,USA,131871.66737169708,
South Dakota,US,2021-07-21 04:31:08,44.2998,-99.4388,124764,2041,,,46.0,14103.061179505325,829326.0,,1.6358885575967426,84000046.0,USA,93745.27360259717,
Tennessee,US,2021-07-21 04:31:08,35.7478,-86.6923,876543,12638,,,47.0,12835.271146993768,8309912.0,,1.4418003452198012,84000047.0,USA,121682.53437384962,
Texas,US,2021-07-21 04:31:08,31.0545,-97.5635,3049688,52865,,,48.0,10517.659387552321,26232953.0,,1.7334560125494805,84000048.0,USA,90471.30866622056,
Utah,US,2021-07-21 04:31:08,40.15,-111.8624,424730,2420,,,49.0,13248.146107965233,3652467.0,,0.5697737386104114,84000049.0,USA,113927.475032424,
Vermont,US,2021-07-21 04:31:08,44.0459,-72.7107,24590,259,,,50.0,3940.774596988088,1756397.0,,1.0532736884912566,84000050.0,USA,281478.840171862,
Virgin Islands,US,2021-07-21 04:31:08,18.3358,-64.8963,4249,33,,,78.0,3961.1067606369093,137876.0,,0.7766533301953401,850.0,VIR,128534.13879255696,
Virginia,US,2021-07-21 04:31:08,37.7693,-78.17,686206,11487,,,51.0,8039.417403909475,7853439.0,,1.6739871117419551,84000051.0,USA,92008.92177734007,
Washington,US,2021-07-21 04:31:08,47.4009,-121.4905,462577,6056,,,53.0,6074.635585818474,7947768.0,,1.3091874433878037,84000053.0,USA,104371.36805467916,
West Virginia,US,2021-07-21 04:31:08,38.4912,-80.9545,165259,2919,,,54.0,9221.285977098976,3110170.0,,1.7663183245693124,84000054.0,USA,173544.3576894083,
Wisconsin,US,2021-07-21 04:31:08,44.2685,-89.6165,680743,8223,,,55.0,11691.725488000378,9200280.0,,1.2079448484964224,84000055.0,USA,158014.32871544786,
Wyoming,US,2021-07-21 04:31:08,42.756,-107.3025,63840,766,,,56.0,11030.49801385378,805008.0,,1.199874686716792,84000056.0,USA,139092.0918724374,
