Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Oregon,US,2021-07-17 04:30:56,44.572,-122.0709,211998,2817,,,41.0,5026.344696219798,5542798.0,,1.3287861206237794,84000041.0,USA,131416.39699203626,
Pennsylvania,US,2021-07-17 04:30:56,40.5908,-77.2098,1220060,27786,,,42.0,9530.237840385584,14798759.0,,2.2774289789026767,84000042.0,USA,115597.34194428693,
Puerto Rico,US,2021-07-17 04:30:56,18.2208,-66.5901,141483,2560,,,72.0,4430.073764111402,415664.0,,1.8094046634578005,630.0,PRI,13015.147975980166,
Rhode Island,US,2021-07-17 04:30:56,41.6809,-71.5118,152971,2736,,,44.0,14439.93124156921,4540009.0,,1.7885743049336151,84000044.0,USA,428561.0854090343,
South Carolina,US,2021-07-17 04:30:56,33.8569,-80.945,601803,9862,,,45.0,11688.413844699859,6757315.0,,1.638742246216785,84000045.0,USA,131242.77246706653,
South Dakota,US,2021-07-17 04:30:56,44.2998,-99.4388,124764,2041,,,46.0,14103.061179505325,829326.0,,1.6358885575967426,84000046.0,USA,93745.27360259717,
Tennessee,US,2021-07-17 04:30:56,35.7478,-86.6923,872945,12533,,,47.0,12782.5854195544,8282482.0,,1.4357147357508204,84000047.0,USA,121280.87525665623,
Texas,US,2021-07-17 04:30:56,31.0545,-97.5635,3037130,52792,,,48.0,10474.349787819865,26070027.0,,1.7382199642425582,84000048.0,USA,89909.41506485008,
Utah,US,2021-07-17 04:30:56,40.15,-111.8624,422619,2413,,,49.0,13182.299955270779,3634682.0,,0.5709634446155994,84000049.0,USA,113372.72665456006,
Vermont,US,2021-07-17 04:30:56,44.0459,-72.7107,24550,258,,,50.0,3934.364227574525,1752018.0,,1.0509164969450102,84000050.0,USA,280777.06498031213,
Virgin Islands,US,2021-07-17 04:30:56,18.3358,-64.8963,4160,32,,,78.0,3878.1370026475743,136353.0,,0.7692307692307693,850.0,VIR,127114.33046202036,
Virginia,US,2021-07-17 04:30:56,37.7693,-78.17,684499,11477,,,51.0,8019.418620004243,7819213.0,,1.6767007694678882,84000051.0,USA,91607.9385448032,
Washington,US,2021-07-17 04:30:56,47.4009,-121.4905,460067,6042,,,53.0,6041.673861996485,7860010.0,,1.313286977766282,84000053.0,USA,103218.91587971097,
West Virginia,US,2021-07-17 04:30:56,38.4912,-80.9545,164933,2919,,,54.0,9203.095505000429,3096531.0,,1.7698095590330618,84000054.0,USA,172783.31520796005,
Wisconsin,US,2021-07-17 04:30:56,44.2685,-89.6165,679826,8209,,,55.0,11675.976060870764,9171828.0,,1.207514864097578,84000055.0,USA,157525.66710073483,
Wyoming,US,2021-07-17 04:30:56,42.756,-107.3025,63523,760,,,56.0,10975.725647462934,802378.0,,1.1964170457944368,84000056.0,USA,138637.6712932326,
