Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Grand Princess,US,2021-08-14 04:31:06,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2021-08-14 04:31:06,13.4443,144.7937,8911,143,,,66.0,5425.960092310128,182876.0,,1.6047581640668835,316.0,GUM,111354.26751669924,
Hawaii,US,2021-08-14 04:31:06,21.0943,-157.4983,49564,547,,,15.0,3500.5989241965376,1932571.0,,1.1036235977725768,84000015.0,USA,136493.34120598473,
Idaho,US,2021-08-14 04:31:06,44.2405,-114.4788,208054,2245,,,16.0,11642.217826436085,842646.0,,1.0790467859305757,84000016.0,USA,47152.50984155585,
Illinois,US,2021-08-14 04:31:06,40.3495,-88.9861,1457687,26027,,,17.0,11503.374297979746,27536684.0,,1.7854999049864615,84000017.0,USA,217306.4471160065,
Indiana,US,2021-08-14 04:31:06,39.8494,-86.2583,796733,14128,,,18.0,11834.626888994551,11525434.0,,1.7732414748730128,84000018.0,USA,171198.1443265586,
Iowa,US,2021-08-14 04:31:06,42.0115,-93.2105,387273,6210,,,19.0,12274.624651750992,1541795.0,,1.6035199975211285,84000019.0,USA,48867.220061678505,
Kansas,US,2021-08-14 04:31:06,38.5266,-96.7265,348850,5391,,,20.0,11974.335756461543,1543375.0,,1.5453633366776551,84000020.0,USA,52976.6101422641,
Kentucky,US,2021-08-14 04:31:06,37.6681,-84.6701,512224,7426,,,21.0,11465.118418469749,5830568.0,,1.4497563565939902,84000021.0,USA,130505.70173779505,
Louisiana,US,2021-08-14 04:31:06,31.1695,-91.8678,614776,11519,,,22.0,13224.419064385305,7960731.0,,1.8736905799836039,84000022.0,USA,171242.92881121425,
Maine,US,2021-08-14 04:31:06,44.6939,-69.3819,72333,904,,,23.0,5381.070842992028,2465801.0,,1.2497753445868414,84000023.0,USA,183438.4010855431,
Maryland,US,2021-08-14 04:31:06,39.0639,-76.8021,478067,9878,,,24.0,7907.5802887350965,11526645.0,,2.0662375775780384,84000024.0,USA,190659.19797276726,
Massachusetts,US,2021-08-14 04:31:06,42.2302,-71.5301,734486,18142,,,25.0,10656.302942486933,25140569.0,,2.470026658098317,84000025.0,USA,364752.3838582297,
Michigan,US,2021-08-14 04:31:06,43.3266,-84.5361,1028630,21284,,,26.0,10299.837075868814,14814381.0,,2.0691599506139235,84000026.0,USA,148338.77164757642,
Minnesota,US,2021-08-14 04:31:06,45.6945,-93.9002,624851,7822,,,27.0,11079.641366670734,9913821.0,,1.25181843351455,84000027.0,USA,175788.43796900223,
Mississippi,US,2021-08-14 04:31:06,32.7416,-89.6787,381147,7761,,,28.0,12806.71767441751,2117396.0,,2.0362222449606056,84000028.0,USA,71145.49708364735,
Missouri,US,2021-08-14 04:31:06,38.4561,-92.2884,722668,10457,,,29.0,11774.769496277593,6272173.0,,1.4469991752782745,84000029.0,USA,102195.4636372109,
Montana,US,2021-08-14 04:31:06,46.9219,-110.4544,119864,1730,,,30.0,11215.051208015137,1553435.0,,1.4433024093973168,84000030.0,USA,145346.83535776372,
Nebraska,US,2021-08-14 04:31:06,41.1254,-98.2681,232399,2285,,,31.0,12013.959826468874,3214265.0,,0.9832228193752984,84000031.0,USA,166162.72265209822,
Nevada,US,2021-08-14 04:31:06,38.3135,-117.0554,371126,6160,,,32.0,12048.93518380238,3836858.0,,1.6598136481949526,84000032.0,USA,124567.00245052525,
New Hampshire,US,2021-08-14 04:31:06,43.4525,-71.5639,102901,1395,,,33.0,7567.858169861095,2170491.0,,1.355671956540753,84000033.0,USA,159628.8476007034,
New Jersey,US,2021-08-14 04:31:06,40.2989,-74.521,1057096,26681,,,34.0,11901.299116546708,14940473.0,,2.5239902525409232,84000034.0,USA,168207.08631542447,
New Mexico,US,2021-08-14 04:31:06,34.8405,-106.2485,218569,4446,,,35.0,10423.787538230345,3916395.0,,2.0341402486171414,84000035.0,USA,186777.03332031367,
New York,US,2021-08-14 04:31:06,42.1657,-74.9481,2196866,53842,,,36.0,11292.873320211145,62653280.0,,2.4507639519205995,84000036.0,USA,322065.8675293433,
North Carolina,US,2021-08-14 04:31:06,35.6301,-79.8064,1107414,13826,,,37.0,10558.782709978295,13324493.0,,1.2484942397332883,84000037.0,USA,127044.11024930768,
North Dakota,US,2021-08-14 04:31:06,47.5289,-99.78399999999999,113063,1576,,,38.0,14836.456876212173,1623559.0,,1.3939131280790356,84000038.0,USA,213048.1509378502,
Northern Mariana Islands,US,2021-08-14 04:31:06,15.0979,145.6739,183,2,,,69.0,331.8584070796461,17542.0,,1.092896174863388,580.0,MNP,31811.25779776585,
Ohio,US,2021-08-14 04:31:06,40.3888,-82.7649,1155322,20614,,,39.0,9883.754951193847,14348028.0,,1.7842644734541542,84000039.0,USA,122747.0720585845,
Oklahoma,US,2021-08-14 04:31:06,35.5653,-96.9289,508834,7594,,,40.0,12859.179407683301,4277559.0,,1.4924317164340433,84000040.0,USA,108101.85366534148,
Oregon,US,2021-08-14 04:31:06,44.571999999999996,-122.0709,238463,2935,,,41.0,5653.8138817095505,5900175.0,,1.2307989080066928,84000041.0,USA,139889.59008112646,
Pennsylvania,US,2021-08-14 04:31:06,40.5908,-77.2098,1250885,27957,,,42.0,9771.020737480714,15348286.0,,2.23497763583383,84000042.0,USA,119889.85461556015,
Puerto Rico,US,2021-08-14 04:31:06,18.2208,-66.5901,156710,2658,,,72.0,4906.857075223863,415664.0,,1.6961266032799438,630.0,PRI,13015.147975980166,
Rhode Island,US,2021-08-14 04:31:06,41.6809,-71.5118,157589,2744,,,44.0,14875.854406571509,4694698.0,,1.7412382843980228,84000044.0,USA,443163.1898852233,
South Carolina,US,2021-08-14 04:31:06,33.8569,-80.945,656313,10039,,,45.0,12747.124816022022,7137024.0,,1.5296055388206542,84000045.0,USA,138617.60431828222,
South Dakota,US,2021-08-14 04:31:06,44.2998,-99.4388,126749,2054,,,46.0,14327.441420931682,850034.0,,1.6205256057247002,84000046.0,USA,96086.06253935133,
Tennessee,US,2021-08-14 04:31:06,35.7478,-86.6923,941261,12934,,,47.0,13782.940660173545,8627922.0,,1.3741140873785274,84000047.0,USA,126339.17366873358,
Texas,US,2021-08-14 04:31:06,31.0545,-97.5635,3323844,54202,,,48.0,11463.159198370278,27904680.0,,1.6307022832599845,84000048.0,USA,96236.70341315027,
Utah,US,2021-08-14 04:31:06,40.15,-111.8624,444385,2525,,,49.0,13861.22338471059,3788236.0,,0.5682009968833331,84000049.0,USA,118162.37143468506,
Vermont,US,2021-08-14 04:31:06,44.0459,-72.7107,26040,264,,,50.0,4173.15048822976,1811686.0,,1.0138248847926268,84000050.0,USA,290339.41303452465,
Virgin Islands,US,2021-08-14 04:31:06,18.3358,-64.8963,5242,41,,,78.0,4886.82552112466,155060.0,,0.7821442197634491,850.0,VIR,144553.82779580116,
Virginia,US,2021-08-14 04:31:06,37.7693,-78.17,717826,11599,,,51.0,8409.869393999357,8173396.0,,1.6158511951364258,84000051.0,USA,95757.45774802916,
Washington,US,2021-08-14 04:31:06,47.4009,-121.4905,507294,6239,,,53.0,6661.8664241244105,9049798.0,,1.2298588195405429,84000053.0,USA,118843.40331505645,
West Virginia,US,2021-08-14 04:31:06,38.4912,-80.9545,171997,2976,,,54.0,9597.259599798455,3237000.0,,1.7302627371407642,84000054.0,USA,180621.3441196509,
Wisconsin,US,2021-08-14 04:31:06,44.2685,-89.6165,704857,8322,,,55.0,12105.882179171116,9515248.0,,1.1806650143220538,84000055.0,USA,163423.88767309338,
Wyoming,US,2021-08-14 04:31:06,42.756,-107.3025,68272,793,,,56.0,11796.274442384482,841808.0,,1.1615303491914697,84000056.0,USA,145450.52431150098,
