Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Grand Princess,US,2021-08-12 04:31:01,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2021-08-12 04:31:01,13.4443,144.7937,8817,143,,,66.0,5368.722941745978,181170.0,,1.6218668481342855,316.0,GUM,110315.47412454561,
Hawaii,US,2021-08-12 04:31:01,21.0943,-157.4983,47848,545,,,15.0,3379.4015278217244,1920452.0,,1.139023574653068,84000015.0,USA,135637.40225105095,
Idaho,US,2021-08-12 04:31:01,44.2405,-114.4788,206523,2236,,,16.0,11556.546628130482,840841.0,,1.0826881267461737,84000016.0,USA,47051.50624067955,
Illinois,US,2021-08-12 04:31:01,40.3495,-88.9861,1451094,25984,,,17.0,11451.345469605356,27403429.0,,1.7906489862131605,84000017.0,USA,216254.86187028684,
Indiana,US,2021-08-12 04:31:01,39.8494,-86.2583,790926,14110,,,18.0,11748.37003965557,11453294.0,,1.7839848481400282,84000018.0,USA,170126.58084949406,
Iowa,US,2021-08-12 04:31:01,42.0115,-93.2105,387273,6210,,,19.0,12274.624651750992,1529873.0,,1.6035199975211285,84000019.0,USA,48489.352058749886,
Kansas,US,2021-08-12 04:31:01,38.5266,-96.7265,345910,5362,,,20.0,11873.419754959472,1537456.0,,1.550114191552716,84000020.0,USA,52773.43945760738,
Kentucky,US,2021-08-12 04:31:01,37.6681,-84.6701,505632,7408,,,21.0,11317.569571452519,5789478.0,,1.465097145750269,84000021.0,USA,129585.9835757899,
Louisiana,US,2021-08-12 04:31:01,31.1695,-91.8678,601941,11408,,,22.0,12948.325952924562,7888652.0,,1.895202353719052,84000022.0,USA,169692.44066310528,
Maine,US,2021-08-12 04:31:01,44.6939,-69.3819,71883,901,,,23.0,5347.5939807113755,2439797.0,,1.2534257056605873,84000023.0,USA,181503.88480388516,
Maryland,US,2021-08-12 04:31:01,39.0639,-76.8021,476070,9870,,,24.0,7874.548437892842,11475284.0,,2.0732245258050286,84000024.0,USA,189809.64920405977,
Massachusetts,US,2021-08-12 04:31:01,42.2302,-71.5301,731821,18121,,,25.0,10617.637743501891,25032349.0,,2.4761519551912285,84000025.0,USA,363182.2721005707,
Michigan,US,2021-08-12 04:31:01,43.3266,-84.5361,1025003,21252,,,26.0,10263.519343473126,14774262.0,,2.0733597852884333,84000026.0,USA,147937.053669638,
Minnesota,US,2021-08-12 04:31:01,45.6945,-93.9002,622216,7808,,,27.0,11032.918459927881,9876271.0,,1.2548696915540585,84000027.0,USA,175122.61438334984,
Mississippi,US,2021-08-12 04:31:01,32.7416,-89.6787,371712,7710,,,28.0,12489.697256420966,2113419.0,,2.0741864669421486,84000028.0,USA,71011.86802139273,
Missouri,US,2021-08-12 04:31:01,38.4561,-92.2884,716187,10429,,,29.0,11669.171516146504,6230116.0,,1.4561839296161478,84000029.0,USA,101510.20916253519,
Montana,US,2021-08-12 04:31:01,46.9219,-110.4544,119123,1726,,,30.0,11145.719691086455,1544871.0,,1.4489225422462495,84000030.0,USA,144545.54640907655,
Nebraska,US,2021-08-12 04:31:01,41.1254,-98.2681,232399,2285,,,31.0,12013.959826468874,3197988.0,,0.9832228193752984,84000031.0,USA,165321.27658694546,
Nevada,US,2021-08-12 04:31:01,38.3135,-117.0554,368625,6096,,,32.0,11967.737997685832,3816756.0,,1.6537131230925737,84000032.0,USA,123914.37316811224,
New Hampshire,US,2021-08-12 04:31:01,43.4525,-71.5639,102353,1393,,,33.0,7527.5554878941175,2163392.0,,1.3609762293240062,84000033.0,USA,159106.75136113484,
New Jersey,US,2021-08-12 04:31:01,40.2989,-74.521,1053398,26665,,,34.0,11859.665240216658,14925544.0,,2.5313319372165126,84000034.0,USA,168039.00839770373,
New Mexico,US,2021-08-12 04:31:01,34.8405,-106.2485,216494,4437,,,35.0,10324.828586403564,3890324.0,,2.0494794313006364,84000035.0,USA,185533.67966581922,
New York,US,2021-08-12 04:31:01,42.1657,-74.9481,2187349,53799,,,36.0,11243.951685760772,62354044.0,,2.459461201664664,84000036.0,USA,320527.6607198034,
North Carolina,US,2021-08-12 04:31:01,35.6301,-79.8064,1094886,13790,,,37.0,10439.33286575508,13227619.0,,1.2594918557731123,84000037.0,USA,126120.45250591052,
North Dakota,US,2021-08-12 04:31:01,47.5289,-99.78399999999999,112744,1574,,,38.0,14794.596765092605,1619008.0,,1.3960831618534024,84000038.0,USA,212450.9554340723,
Northern Mariana Islands,US,2021-08-12 04:31:01,15.0979,145.6739,183,2,,,69.0,331.8584070796461,17542.0,,1.092896174863388,580.0,MNP,31811.25779776585,
Ohio,US,2021-08-12 04:31:01,40.3888,-82.7649,1149318,20614,,,39.0,9832.390859860896,14292468.0,,1.7906271371369804,84000039.0,USA,122271.75744924758,
Oklahoma,US,2021-08-12 04:31:01,35.5653,-96.9289,503552,7594,,,40.0,12725.693466037532,4249962.0,,1.5080865531265888,84000040.0,USA,107404.42626443306,
Oregon,US,2021-08-12 04:31:01,44.571999999999996,-122.0709,234393,2920,,,41.0,5557.316636860002,5859488.0,,1.245770991454523,84000041.0,USA,138924.92585478895,
Pennsylvania,US,2021-08-12 04:31:01,40.5908,-77.2098,1246528,27925,,,42.0,9736.986963510124,15294208.0,,2.240222441854495,84000042.0,USA,119467.43588047134,
Puerto Rico,US,2021-08-12 04:31:01,18.2208,-66.5901,154394,2643,,,72.0,4834.339169626144,415664.0,,1.7118540875940775,630.0,PRI,13015.147975980166,
Rhode Island,US,2021-08-12 04:31:01,41.6809,-71.5118,156824,2744,,,44.0,14803.641062867144,4677192.0,,1.7497321838494109,84000044.0,USA,441510.6842709898,
South Carolina,US,2021-08-12 04:31:01,33.8569,-80.945,648508,10007,,,45.0,12595.53356430363,7098801.0,,1.5430804246054015,84000045.0,USA,137875.22476486358,
South Dakota,US,2021-08-12 04:31:01,44.2998,-99.4388,126458,2053,,,46.0,14294.547390576481,844197.0,,1.6234639168735865,84000046.0,USA,95426.26028786233,
Tennessee,US,2021-08-12 04:31:01,35.7478,-86.6923,931107,12885,,,47.0,13634.255035821316,8585884.0,,1.3838366589446756,84000047.0,USA,125723.60874096926,
Texas,US,2021-08-12 04:31:01,31.0545,-97.5635,3293869,53939,,,48.0,11359.782446341258,27774380.0,,1.6375575349232163,84000048.0,USA,95787.32924169472,
Utah,US,2021-08-12 04:31:01,40.15,-111.8624,442245,2518,,,49.0,13794.472666204607,3773768.0,,0.5693676581985099,84000049.0,USA,117711.08667050535,
Vermont,US,2021-08-12 04:31:01,44.0459,-72.7107,25757,263,,,50.0,4127.7971246288,1801640.0,,1.0210816477074194,84000050.0,USA,288729.4487563082,
Virgin Islands,US,2021-08-12 04:31:01,18.3358,-64.8963,5093,41,,,78.0,4747.921094827908,153514.0,,0.8050265069703515,850.0,VIR,143112.5778424134,
Virginia,US,2021-08-12 04:31:01,37.7693,-78.17,713195,11581,,,51.0,8355.613759397642,8136438.0,,1.6238195724871882,84000051.0,USA,95324.46708864454,
Washington,US,2021-08-12 04:31:01,47.4009,-121.4905,500434,6204,,,53.0,6571.779800451563,9004696.0,,1.2397239196377543,84000053.0,USA,118251.11659480968,
West Virginia,US,2021-08-12 04:31:01,38.4912,-80.9545,171199,2972,,,54.0,9552.732002452924,3218615.0,,1.7359914485481809,84000054.0,USA,179595.47961188448,
Wisconsin,US,2021-08-12 04:31:01,44.2685,-89.6165,701110,8314,,,55.0,12041.527649776708,9471635.0,,1.1858338919713027,84000055.0,USA,162674.83667483393,
Wyoming,US,2021-08-12 04:31:01,42.756,-107.3025,67582,793,,,56.0,11677.05383415204,835791.0,,1.173389364031843,84000056.0,USA,144410.88605101604,
