Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
New Hampshire,US,2021-07-22 04:31:11,43.4525,-71.5639,100072,1384,,,33.0,7359.799251458581,2106263.0,,1.3830042369493964,84000033.0,USA,154905.1967660775,
New Jersey,US,2021-07-22 04:31:11,40.2989,-74.521,1030600,26562,,,34.0,11602.9943065843,14600808.0,,2.5773335920822817,84000034.0,USA,164382.97311811615,
New Mexico,US,2021-07-22 04:31:11,34.8405,-106.2485,207972,4392,,,35.0,9918.405363527498,3745477.0,,2.1118227453695693,84000035.0,USA,178625.77253557637,
New York,US,2021-07-22 04:31:11,42.1657,-74.9481,2129897,53581,,,36.0,10948.62272259562,60234422.0,,2.5255211871747787,84000036.0,USA,309631.8560905122,
North Carolina,US,2021-07-22 04:31:11,35.6301,-79.8064,1028131,13550,,,37.0,9802.8486423259,12717544.0,,1.3179254394624809,84000037.0,USA,121257.0761256298,
North Dakota,US,2021-07-22 04:31:11,47.5289,-99.784,111093,1569,,,38.0,14577.947726038039,1598648.0,,1.4123302098242014,84000038.0,USA,209779.25680587668,
Northern Mariana Islands,US,2021-07-22 04:31:11,15.0979,145.6739,183,2,,,69.0,331.8584070796461,17542.0,,1.0928961748633879,580.0,MNP,31811.25779776585,
Ohio,US,2021-07-22 04:31:11,40.3888,-82.7649,1119298,20571,,,39.0,9575.57040319614,13902693.0,,1.8269486767598977,84000039.0,USA,118937.2406772121,
Oklahoma,US,2021-07-22 04:31:11,35.5653,-96.9289,468401,7454,,,40.0,11837.362467402463,4176571.0,,1.5913714957909997,84000040.0,USA,105549.69950500016,
Oregon,US,2021-07-22 04:31:11,44.572,-122.0709,213730,2833,,,41.0,5067.409371423586,5585730.0,,1.3255041407383148,84000041.0,USA,132434.28881412,
Pennsylvania,US,2021-07-22 04:31:11,40.5908,-77.2098,1222311,27813,,,42.0,9547.821045620332,14863754.0,,2.275443810945005,84000042.0,USA,116105.03649081405,
Puerto Rico,US,2021-07-22 04:31:11,18.2208,-66.5901,142359,2566,,,72.0,4457.502816487741,415664.0,,1.8024852661229709,630.0,PRI,13015.147975980166,
Rhode Island,US,2021-07-22 04:31:11,41.6809,-71.5118,153269,2738,,,44.0,14468.061406829209,4559255.0,,1.786401685924747,84000044.0,USA,430377.84098149725,
South Carolina,US,2021-07-22 04:31:11,33.8569,-80.945,604650,9870,,,45.0,11743.709205832758,6793556.0,,1.6323492929794097,84000045.0,USA,131946.6569710417,
South Dakota,US,2021-07-22 04:31:11,44.2998,-99.4388,124960,2043,,,46.0,14125.216608885457,829326.0,,1.634923175416133,84000046.0,USA,93745.27360259717,
Tennessee,US,2021-07-22 04:31:11,35.7478,-86.6923,877850,12642,,,47.0,12854.409625527187,8316940.0,,1.44010935809079,84000047.0,USA,121785.4457947623,
Texas,US,2021-07-22 04:31:11,31.0545,-97.5635,3057874,52904,,,48.0,10545.890983619363,26285059.0,,1.7300909062963352,84000048.0,USA,90651.01005208293,
Utah,US,2021-07-22 04:31:11,40.15,-111.8624,425603,2424,,,49.0,13275.37665808473,3656915.0,,0.5695448575315494,84000049.0,USA,114066.21671275793,
Vermont,US,2021-07-22 04:31:11,44.0459,-72.7107,24609,259,,,50.0,3943.8195224595306,1757572.0,,1.0524604819375023,84000050.0,USA,281667.1447733855,
Virgin Islands,US,2021-07-22 04:31:11,18.3358,-64.8963,4286,33,,,78.0,3995.5998060931493,138266.0,,0.7699486700886607,850.0,VIR,128897.71413655515,
Virginia,US,2021-07-22 04:31:11,37.7693,-78.17,686884,11491,,,51.0,8047.360681875351,7863072.0,,1.672917115553718,84000051.0,USA,92121.77958950122,
Washington,US,2021-07-22 04:31:11,47.4009,-121.4905,463537,6063,,,53.0,6087.2424602683195,7928697.0,,1.3079862017487278,84000053.0,USA,104120.92461443649,
West Virginia,US,2021-07-22 04:31:11,38.4912,-80.9545,165398,2920,,,54.0,9229.042037288236,3112986.0,,1.7654385179990084,84000054.0,USA,173701.4876569835,
Wisconsin,US,2021-07-22 04:31:11,44.2685,-89.6165,681168,8229,,,55.0,11699.024840813996,9207643.0,,1.208072017475865,84000055.0,USA,158140.7878560753,
Wyoming,US,2021-07-22 04:31:11,42.756,-107.3025,63988,766,,,56.0,11056.069970402188,805856.0,,1.1970994561480277,84000056.0,USA,139238.61227212017,
