Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Grand Princess,US,2021-08-09 04:30:46,,,103,3,,,99999.0,,,,2.9126213592233015,84099999.0,USA,,
Guam,US,2021-08-09 04:30:46,13.4443,144.7937,8673,143,,,66.0,5281.0404983285525,178718.0,,1.648795111264845,316.0,GUM,108822.43696302113,
Hawaii,US,2021-08-09 04:30:46,21.0943,-157.4983,46503,542,,,15.0,3284.4070650454278,1900264.0,,1.165516203255704,84000015.0,USA,134211.56714731274,
Idaho,US,2021-08-09 04:30:46,44.2405,-114.4788,204091,2217,,,16.0,11420.457565897155,833841.0,,1.0862801397415858,84000016.0,USA,46659.802525369814,
Illinois,US,2021-08-09 04:30:46,40.3495,-88.9861,1436353,25936,,,17.0,11335.0164905265,27188772.0,,1.8056842572821583,84000017.0,USA,214560.89065652047,
Indiana,US,2021-08-09 04:30:46,39.8494,-86.2583,781326,14054,,,18.0,11605.77218299048,11366594.0,,1.7987370188628051,84000018.0,USA,168838.74395648745,
Iowa,US,2021-08-09 04:30:46,42.0115,-93.2105,382401,6193,,,19.0,12120.206524736377,1529873.0,,1.619504133095886,84000019.0,USA,48489.35205874989,
Kansas,US,2021-08-09 04:30:46,38.5266,-96.7265,340491,5305,,,20.0,11687.411655592225,1529696.0,,1.5580441186404341,84000020.0,USA,52507.076133914845,
Kentucky,US,2021-08-09 04:30:46,37.6681,-84.6701,495132,7372,,,21.0,11082.54789461986,5741890.0,,1.4888958903888256,84000021.0,USA,128520.82057035061,
Louisiana,US,2021-08-09 04:30:46,31.1695,-91.8678,573903,11210,,,22.0,12345.201787818518,7768059.0,,1.9532917583633471,84000022.0,USA,167098.37002887198,
Maine,US,2021-08-09 04:30:46,44.6939,-69.3819,71306,901,,,23.0,5304.6692039648515,2439646.0,,1.2635682831739266,84000023.0,USA,181492.65145676426,
Maryland,US,2021-08-09 04:30:46,39.0639,-76.8021,473969,9857,,,24.0,7839.796350451893,11422082.0,,2.079671877274674,84000024.0,USA,188929.648939408,
Massachusetts,US,2021-08-09 04:30:46,42.2302,-71.5301,726395,18095,,,25.0,10538.914527857296,24892730.0,,2.4910689087892948,84000025.0,USA,361156.60740372544,
Michigan,US,2021-08-09 04:30:46,43.3266,-84.5361,1018601,21221,,,26.0,10199.415091254436,14724982.0,,2.083347650355733,84000026.0,USA,147443.60513022266,
Minnesota,US,2021-08-09 04:30:46,45.6945,-93.9002,617788,7787,,,27.0,10954.402698615795,9811586.0,,1.260464754899739,84000027.0,USA,173975.64238233984,
Mississippi,US,2021-08-09 04:30:46,32.7416,-89.6787,358149,7621,,,28.0,12033.974105463134,2076870.0,,2.1278853214723483,84000028.0,USA,69783.80450709963,
Missouri,US,2021-08-09 04:30:46,38.4561,-92.2884,708412,10275,,,29.0,11542.489785623557,6197093.0,,1.4504271525609391,84000029.0,USA,100972.14989731855,
Montana,US,2021-08-09 04:30:46,46.9219,-110.4544,117882,1722,,,30.0,11029.605774070948,1534562.0,,1.4607828167150199,84000030.0,USA,143580.9868840863,
Nebraska,US,2021-08-09 04:30:46,41.1254,-98.2681,231069,2290,,,31.0,11945.204941253345,3178859.0,,0.9910459646252849,84000031.0,USA,164332.39523409744,
Nevada,US,2021-08-09 04:30:46,38.3135,-117.0554,363574,6005,,,32.0,11803.752796936258,3784808.0,,1.6516582593914857,84000032.0,USA,122877.15297536876,
New Hampshire,US,2021-08-09 04:30:46,43.4525,-71.5639,101662,1389,,,33.0,7476.7358651948825,2152334.0,,1.3662922232495918,84000033.0,USA,158293.4903078669,
New Jersey,US,2021-08-09 04:30:46,40.2989,-74.521,1049222,26650,,,34.0,11812.649808211714,14883133.0,,2.539977240278988,84000034.0,USA,167561.52480413052,
New Mexico,US,2021-08-09 04:30:46,34.8405,-106.2485,213793,4425,,,35.0,10196.015030314824,3862062.0,,2.0697590660124514,84000035.0,USA,184185.8348964079,
New York,US,2021-08-09 04:30:46,42.1657,-74.9481,2176658,53744,,,36.0,11188.995166489056,62040794.0,,2.4691063088459466,84000036.0,USA,318917.4156854881,
North Carolina,US,2021-08-09 04:30:46,35.6301,-79.8064,1071137,13736,,,37.0,10212.894938675166,13107087.0,,1.2823756438252063,84000037.0,USA,124971.22448676039,
North Dakota,US,2021-08-09 04:30:46,47.5289,-99.784,112336,1573,,,38.0,14741.057814193597,1616390.0,,1.4002634952286002,84000038.0,USA,212107.41383247034,
Northern Mariana Islands,US,2021-08-09 04:30:46,15.0979,145.6739,183,2,,,69.0,331.8584070796461,17542.0,,1.0928961748633879,580.0,MNP,31811.25779776585,
Ohio,US,2021-08-09 04:30:46,40.3888,-82.7649,1142330,20612,,,39.0,9772.608669615285,14227092.0,,1.7994800101546842,84000039.0,USA,121712.46717026975,
Oklahoma,US,2021-08-09 04:30:46,35.5653,-96.9289,493983,7531,,,40.0,12483.867079137048,4249962.0,,1.524546391272574,84000040.0,USA,107404.42626443306,
Oregon,US,2021-08-09 04:30:46,44.572,-122.0709,226899,2889,,,41.0,5379.638417473636,5787925.0,,1.2732537384475031,84000041.0,USA,137228.21029381396,
Pennsylvania,US,2021-08-09 04:30:46,40.5908,-77.2098,1239996,27900,,,42.0,9685.963642055936,15199867.0,,2.2500072580879293,84000042.0,USA,118730.51132913801,
Puerto Rico,US,2021-08-09 04:30:46,18.2208,-66.5901,152343,2611,,,72.0,4770.118865489305,415664.0,,1.713895617127141,630.0,PRI,13015.147975980166,
Rhode Island,US,2021-08-09 04:30:46,41.6809,-71.5118,155825,2743,,,44.0,14709.338931676735,4655135.0,,1.7603080378629874,84000044.0,USA,439428.5800591111,
South Carolina,US,2021-08-09 04:30:46,33.8569,-80.945,634310,9950,,,45.0,12319.775384688292,7013754.0,,1.5686336333969195,84000045.0,USA,136223.4142350886,
South Dakota,US,2021-08-09 04:30:46,44.2998,-99.4388,125599,2052,,,46.0,14197.447830180894,844197.0,,1.6337709695140883,84000046.0,USA,95426.26028786233,
Tennessee,US,2021-08-09 04:30:46,35.7478,-86.6923,914110,12820,,,47.0,13385.366956530906,8525394.0,,1.4024570347113583,84000047.0,USA,124837.85008260151,
Texas,US,2021-08-09 04:30:46,31.0545,-97.5635,3238016,53688,,,48.0,11167.15853537956,27536300.0,,1.6580523382219234,84000048.0,USA,94966.24710247637,
Utah,US,2021-08-09 04:30:46,40.15,-111.8624,438479,2494,,,49.0,13677.003878403897,3752461.0,,0.5687843659559523,84000049.0,USA,117046.48033442734,
Vermont,US,2021-08-09 04:30:46,44.0459,-72.7107,25320,260,,,50.0,4057.76383878562,1792813.0,,1.0268562401263823,84000050.0,USA,287314.84048597014,
Virgin Islands,US,2021-08-09 04:30:46,18.3358,-64.8963,4960,40,,,78.0,4623.932580079801,150985.0,,0.8064516129032258,850.0,VIR,140754.93157325574,
Virginia,US,2021-08-09 04:30:46,37.7693,-78.17,704664,11558,,,51.0,8255.666702868331,8074800.0,,1.6402143432898515,84000051.0,USA,94602.33173870269,
Washington,US,2021-08-09 04:30:46,47.4009,-121.4905,488640,6168,,,53.0,6416.89909497087,8932710.0,,1.262278978388998,84000053.0,USA,117305.78486132373,
West Virginia,US,2021-08-09 04:30:46,38.4912,-80.9545,169162,2965,,,54.0,9439.06945133407,3195707.0,,1.7527577115427817,84000054.0,USA,178317.2362534993,
Wisconsin,US,2021-08-09 04:30:46,44.2685,-89.6165,695245,8300,,,55.0,11940.796580948792,9417453.0,,1.1938237599695072,84000055.0,USA,161744.26365331066,
Wyoming,US,2021-08-09 04:30:46,42.756,-107.3025,66453,786,,,56.0,11481.981273725332,830361.0,,1.182790844657126,84000056.0,USA,143472.67169927378,
