Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Oregon,US,2021-08-03 04:30:43,44.572,-122.0709,221799,2863,,,41.0,5258.720493952089,5702468.0,,1.2908083444920853,84000041.0,USA,135202.07637413146,
Pennsylvania,US,2021-08-03 04:30:43,40.5908,-77.2098,1232238,27857,,,42.0,9625.363683721334,15046501.0,,2.2606834069392443,84000042.0,USA,117532.52560988766,
Puerto Rico,US,2021-08-03 04:30:43,18.2208,-66.5901,147775,2585,,,72.0,4627.087003325929,415664.0,,1.7492810015225848,630.0,PRI,13015.147975980166,
Rhode Island,US,2021-08-03 04:30:43,41.6809,-71.5118,154790,2740,,,44.0,14611.638525488479,4612318.0,,1.7701401899347502,84000044.0,USA,435386.8039318042,
South Carolina,US,2021-08-03 04:30:43,33.8569,-80.945,623947,9915,,,45.0,12118.501823950603,6890737.0,,1.5890772773969584,84000045.0,USA,133834.1380002851,
South Dakota,US,2021-08-03 04:30:43,44.2998,-99.4388,125225,2045,,,46.0,14155.17165371064,839052.0,,1.6330604911159912,84000046.0,USA,94844.6802666338,
Tennessee,US,2021-08-03 04:30:43,35.7478,-86.6923,900418,12749,,,47.0,13184.874188298614,8422034.0,,1.4158979496189548,84000047.0,USA,123324.34347111377,
Texas,US,2021-08-03 04:30:43,31.0545,-97.5635,3151893,53329,,,48.0,10870.140486505652,27091804.0,,1.6919673351855535,84000048.0,USA,93433.28454134573,
Utah,US,2021-08-03 04:30:43,40.15,-111.8624,434711,2466,,,49.0,13559.472706754112,3709877.0,,0.5672734299339102,84000049.0,USA,115718.20342000734,
Vermont,US,2021-08-03 04:30:43,44.0459,-72.7107,25038,260,,,50.0,4012.5707344199977,1776142.0,,1.038421599169263,84000050.0,USA,284643.15877363225,
Virgin Islands,US,2021-08-03 04:30:43,18.3358,-64.8963,4663,39,,,78.0,4347.055971958086,144695.0,,0.8363714346986918,850.0,VIR,134891.1138456949,
Virginia,US,2021-08-03 04:30:43,37.7693,-78.17,697939,11534,,,51.0,8176.878289416261,7973701.0,,1.6525799532623908,84000051.0,USA,93417.88120909812,
Washington,US,2021-08-03 04:30:43,47.4009,-121.4905,475881,6127,,,53.0,6249.345854235903,8827630.0,,1.287506750637239,84000053.0,USA,115925.85739550115,
West Virginia,US,2021-08-03 04:30:43,38.4912,-80.9545,167681,2949,,,54.0,9356.431140972252,3156866.0,,1.7586965726587986,84000054.0,USA,176149.94752104598,
Wisconsin,US,2021-08-03 04:30:43,44.2685,-89.6165,689285,8295,,,55.0,11838.433892080186,9316442.0,,1.2034209361874986,84000055.0,USA,160009.40500141348,
Wyoming,US,2021-08-03 04:30:43,42.756,-107.3025,65467,776,,,56.0,11311.616752396076,819981.0,,1.1853300135946354,84000056.0,USA,141679.1790710814,
