Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Florida,US,2021-07-25 04:31:37,27.7663,-81.6868,2523510,38670,,,12.0,11749.422204024568,24335454.0,,1.5323894099884685,84000012.0,USA,113305.48465138575,
Georgia,US,2021-07-25 04:31:37,33.0406,-83.6431,1157705,21614,,,13.0,10903.822895631078,9367744.0,,1.8669695647855025,84000013.0,USA,88229.92170510678,
Grand Princess,US,2021-07-25 04:31:37,,,103,3,,,99999.0,,,,2.9126213592233015,84099999.0,USA,,
Guam,US,2021-07-25 04:31:37,13.4443,144.7937,8501,143,,,66.0,5176.308690913298,173583.0,,1.6821550405834609,316.0,GUM,105695.70538699011,
Hawaii,US,2021-07-25 04:31:37,21.0943,-157.4983,40383,527,,,15.0,2852.164602449939,1812116.0,,1.3050045811356263,84000015.0,USA,127985.86312887039,
Idaho,US,2021-07-25 04:31:37,44.2405,-114.4788,198296,2183,,,16.0,11096.182847294309,818701.0,,1.1008794932827692,84000016.0,USA,45812.603346828466,
Illinois,US,2021-07-25 04:31:37,40.3495,-88.9861,1407929,25834,,,17.0,11110.707766468608,26534129.0,,1.8348936629616976,84000017.0,USA,209394.7586538667,
Indiana,US,2021-07-25 04:31:37,39.8494,-86.2583,764448,13965,,,18.0,11355.06732624117,11111463.0,,1.8268083636820291,84000018.0,USA,165049.04252223525,
Iowa,US,2021-07-25 04:31:37,42.0115,-93.2105,376673,6170,,,19.0,11938.657462433479,1512653.0,,1.6380255553225211,84000019.0,USA,47943.56385119823,
Kansas,US,2021-07-25 04:31:37,38.5266,-96.7265,328185,5241,,,20.0,11265.006106447849,1482618.0,,1.5969651263768911,84000020.0,USA,50891.11575339974,
Kentucky,US,2021-07-25 04:31:37,37.6681,-84.6701,474444,7312,,,21.0,10619.488042208997,5602057.0,,1.5411724039085748,84000021.0,USA,125390.93617639427,
Louisiana,US,2021-07-25 04:31:37,31.1695,-91.8678,512843,10900,,,22.0,11031.742856319297,7411765.0,,2.12540680091178,84000022.0,USA,159434.14571607177,
Maine,US,2021-07-25 04:31:37,44.6939,-69.3819,69905,897,,,23.0,5200.444572731087,2396723.0,,1.2831700164508977,84000023.0,USA,178299.4795463811,
Maryland,US,2021-07-25 04:31:37,39.0639,-76.8021,465643,9806,,,24.0,7702.078178137115,11151631.0,,2.105905167692846,84000024.0,USA,184456.19020523745,
Massachusetts,US,2021-07-25 04:31:37,42.2302,-71.5301,715180,18046,,,25.0,10376.201504736378,24414571.0,,2.5232808523728294,84000025.0,USA,354219.22921179724,
Michigan,US,2021-07-25 04:31:37,43.3266,-84.5361,1006360,21146,,,26.0,10076.843996064026,14513624.0,,2.101236138161294,84000026.0,USA,145327.24359625854,
Minnesota,US,2021-07-25 04:31:37,45.6945,-93.9002,609387,7743,,,27.0,10805.43907829447,9631236.0,,1.2706211323838543,84000027.0,USA,170777.73868933288,
Mississippi,US,2021-07-25 04:31:37,32.7416,-89.6787,333180,7502,,,28.0,11195.004013575935,2023999.0,,2.251635752446125,84000028.0,USA,68007.31414993,
Missouri,US,2021-07-25 04:31:37,38.4561,-92.2884,668721,9979,,,29.0,10895.785661355212,5965230.0,,1.4922516266125934,84000029.0,USA,97194.29702474717,
Montana,US,2021-07-25 04:31:37,46.9219,-110.4544,115255,1695,,,30.0,10783.811044014754,1497028.0,,1.4706520324497852,84000030.0,USA,140069.1256743683,
Nebraska,US,2021-07-25 04:31:37,41.1254,-98.2681,226839,2284,,,31.0,11726.533389026514,3118888.0,,1.0068815327170373,84000031.0,USA,161232.17025570615,
Nevada,US,2021-07-25 04:31:37,38.3135,-117.0554,349043,5817,,,32.0,11331.99097708038,3663843.0,,1.6665568425666752,84000032.0,USA,118949.9168223947,
New Hampshire,US,2021-07-25 04:31:37,43.4525,-71.5639,100152,1385,,,33.0,7365.682854665441,2114235.0,,1.3828979950475278,84000033.0,USA,155491.4978256409,
New Jersey,US,2021-07-25 04:31:37,40.2989,-74.521,1033116,26573,,,34.0,11631.320654027893,14705783.0,,2.57212162041823,84000034.0,USA,165564.83254692814,
New Mexico,US,2021-07-25 04:31:37,34.8405,-106.2485,208487,4397,,,35.0,9942.966260004987,3767590.0,,2.109004398355773,84000035.0,USA,179680.36497015253,
New York,US,2021-07-25 04:31:37,42.1657,-74.9481,2135161,53594,,,36.0,10975.68203579797,60513545.0,,2.519903651293743,84000036.0,USA,311066.67308879853,
North Carolina,US,2021-07-25 04:31:37,35.6301,-79.8064,1031929,13570,,,37.0,9839.061166939548,12773683.0,,1.3150129514724365,84000037.0,USA,121792.34071733215,
North Dakota,US,2021-07-25 04:31:37,47.5289,-99.784,111215,1569,,,38.0,14593.956922140193,1601394.0,,1.4107809198399497,84000038.0,USA,210139.594941094,
Northern Mariana Islands,US,2021-07-25 04:31:37,15.0979,145.6739,183,2,,,69.0,331.8584070796461,17542.0,,1.0928961748633879,580.0,MNP,31811.25779776585,
Ohio,US,2021-07-25 04:31:37,40.3888,-82.7649,1121609,20578,,,39.0,9595.3409586709,13949855.0,,1.8247892090737503,84000039.0,USA,119340.71057652,
Oklahoma,US,2021-07-25 04:31:37,35.5653,-96.9289,471176,7454,,,40.0,11907.49186688505,4197533.0,,1.5819990831451518,84000040.0,USA,106079.44814354213,
Oregon,US,2021-07-25 04:31:37,44.572,-122.0709,214869,2836,,,41.0,5094.414374343398,5624307.0,,1.319873969721086,84000041.0,USA,133348.92621327506,
Pennsylvania,US,2021-07-25 04:31:37,40.5908,-77.2098,1224028,27823,,,42.0,9561.233024024628,14916105.0,,2.273068916724127,84000042.0,USA,116513.9651346365,
Puerto Rico,US,2021-07-25 04:31:37,18.2208,-66.5901,143906,2568,,,72.0,4425.846684121898,415664.0,,1.8061804907037948,630.0,PRI,13015.147975980166,
Rhode Island,US,2021-07-25 04:31:37,41.6809,-71.5118,153447,2739,,,44.0,14484.863988763038,4577021.0,,1.784981133550998,84000044.0,USA,432054.8896929376,
South Carolina,US,2021-07-25 04:31:37,33.8569,-80.945,606833,9878,,,45.0,11786.10814273234,6815873.0,,1.6277954560809975,84000045.0,USA,132380.10501263035,
South Dakota,US,2021-07-25 04:31:37,44.2998,-99.4388,124960,2043,,,46.0,14125.216608885457,833472.0,,1.634923175416133,84000046.0,USA,94213.92875673,
Tennessee,US,2021-07-25 04:31:37,35.7478,-86.6923,880789,12664,,,47.0,12897.445576873572,8348396.0,,1.4378017890777472,84000047.0,USA,122246.05786878473,
Texas,US,2021-07-25 04:31:37,31.0545,-97.5635,3076115,53006,,,48.0,10608.79991885744,26429046.0,,1.7231475416231188,84000048.0,USA,91147.58747975274,
Utah,US,2021-07-25 04:31:37,40.15,-111.8624,426418,2425,,,49.0,13300.798076581166,3668092.0,,0.5686908151156846,84000049.0,USA,114414.84885329127,
Vermont,US,2021-07-25 04:31:37,44.0459,-72.7107,24676,259,,,50.0,3954.5568912272493,1763329.0,,1.0496028529745502,84000050.0,USA,282589.7571912325,
Virgin Islands,US,2021-07-25 04:31:37,18.3358,-64.8963,4375,35,,,78.0,4078.5695640824847,140173.0,,0.8,850.0,VIR,130675.50434425926,
Virginia,US,2021-07-25 04:31:37,37.7693,-78.17,688300,11500,,,51.0,8063.950182759829,7894656.0,,1.670783088769432,84000051.0,USA,92491.80981261947,
Washington,US,2021-07-25 04:31:37,47.4009,-121.4905,466235,6078,,,53.0,6122.673030336736,8724366.0,,1.3036344332793548,84000053.0,USA,114569.77793384618,
West Virginia,US,2021-07-25 04:31:37,38.4912,-80.9545,165702,2936,,,54.0,9246.004931515105,3126921.0,,1.7718554996318692,84000054.0,USA,174479.04664070526,
Wisconsin,US,2021-07-25 04:31:37,44.2685,-89.6165,682077,8240,,,55.0,11714.636868361238,9241752.0,,1.2080747481589322,84000055.0,USA,158726.60815047452,
Wyoming,US,2021-07-25 04:31:37,42.756,-107.3025,64251,766,,,56.0,11101.512028322672,812240.0,,1.192199343200884,84000056.0,USA,140341.66207350555,
