Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Georgia,US,2021-08-13 04:31:21,33.0406,-83.6431,1245399,21929,,,13.0,11729.767194921027,9750676.0,,1.7608011568983113,84000013.0,USA,91836.5595870109,
Grand Princess,US,2021-08-13 04:31:21,,,103,3,,,99999.0,,,,2.912621359223301,84099999.0,USA,,
Guam,US,2021-08-13 04:31:21,13.4443,144.7937,8865,143,,,66.0,5397.950422885117,181778.0,,1.6130851663846588,316.0,GUM,110685.6888856414,
Hawaii,US,2021-08-13 04:31:21,21.0943,-157.4983,48397,546,,,15.0,3418.1762193192603,1925345.0,,1.1281691013905821,84000015.0,USA,135982.98433756724,
Idaho,US,2021-08-13 04:31:21,44.2405,-114.4788,207274,2236,,,16.0,11598.570841015857,842646.0,,1.0787653058270694,84000016.0,USA,47152.50984155585,
Illinois,US,2021-08-13 04:31:21,40.3495,-88.9861,1454208,26008,,,17.0,11475.919680367959,27464864.0,,1.788464923862336,84000017.0,USA,216739.67774639488,
Indiana,US,2021-08-13 04:31:21,39.8494,-86.2583,794077,14116,,,18.0,11795.174815317207,11488627.0,,1.7776613602962936,84000018.0,USA,170651.4152317386,
Iowa,US,2021-08-13 04:31:21,42.0115,-93.2105,387273,6210,,,19.0,12274.624651750992,1541795.0,,1.6035199975211285,84000019.0,USA,48867.220061678505,
Kansas,US,2021-08-13 04:31:21,38.5266,-96.7265,345910,5362,,,20.0,11873.419754959472,1543375.0,,1.550114191552716,84000020.0,USA,52976.6101422641,
Kentucky,US,2021-08-13 04:31:21,37.6681,-84.6701,508310,7414,,,21.0,11377.511290553271,5811359.0,,1.4585587535165547,84000021.0,USA,130075.74636729232,
Louisiana,US,2021-08-13 04:31:21,31.1695,-91.8678,607228,11462,,,22.0,13062.054373671968,7922246.0,,1.8875941162133496,84000022.0,USA,170415.07969593836,
Maine,US,2021-08-13 04:31:21,44.6939,-69.3819,72119,903,,,23.0,5365.150735151896,2439875.0,,1.2520972281922933,84000023.0,USA,181509.68746001367,
Maryland,US,2021-08-13 04:31:21,39.0639,-76.8021,477117,9873,,,24.0,7891.866589035477,11497131.0,,2.0693037556825686,84000024.0,USA,190171.01467494146,
Massachusetts,US,2021-08-13 04:31:21,42.2302,-71.5301,733188,18131,,,25.0,10637.470886846186,25088299.0,,2.472899174563686,84000025.0,USA,363994.023651495,
Michigan,US,2021-08-13 04:31:21,43.3266,-84.5361,1025003,21252,,,26.0,10263.519343473126,14814381.0,,2.0733597852884333,84000026.0,USA,148338.77164757642,
Minnesota,US,2021-08-13 04:31:21,45.6945,-93.9002,623527,7816,,,27.0,11056.164657552124,9892790.0,,1.2535142824609038,84000027.0,USA,175415.52356607665,
Mississippi,US,2021-08-13 04:31:21,32.7416,-89.6787,376124,7730,,,28.0,12637.942522366991,2115252.0,,2.0551732939137093,84000028.0,USA,71073.45767970622,
Missouri,US,2021-08-13 04:31:21,38.4561,-92.2884,719820,10449,,,29.0,11728.36569325131,6251666.0,,1.4516129032258065,84000029.0,USA,101861.33344456342,
Montana,US,2021-08-13 04:31:21,46.9219,-110.4544,119519,1729,,,30.0,11182.771351955225,1549482.0,,1.4466319162643595,84000030.0,USA,144976.97370267723,
Nebraska,US,2021-08-13 04:31:21,41.1254,-98.2681,232399,2285,,,31.0,12013.959826468874,3207167.0,,0.9832228193752984,84000031.0,USA,165795.78868573744,
Nevada,US,2021-08-13 04:31:21,38.3135,-117.0554,369846,6120,,,32.0,12007.378847045413,3825982.0,,1.654742784834769,84000032.0,USA,124213.90345164336,
New Hampshire,US,2021-08-13 04:31:21,43.4525,-71.5639,102659,1394,,,33.0,7550.06027016035,2166902.0,,1.3578936089383298,84000033.0,USA,159364.89445183572,
New Jersey,US,2021-08-13 04:31:21,40.2989,-74.521,1055252,26672,,,34.0,11880.53847080506,14940265.0,,2.5275479222024693,84000034.0,USA,168204.74455061194,
New Mexico,US,2021-08-13 04:31:21,34.8405,-106.2485,217773,4441,,,35.0,10385.82545357776,3899114.0,,2.039279433171238,84000035.0,USA,185952.8840930758,
New York,US,2021-08-13 04:31:21,42.1657,-74.9481,2192224,53830,,,36.0,11269.011365065759,62499355.0,,2.4554060169033822,84000036.0,USA,321274.6242191854,
North Carolina,US,2021-08-13 04:31:21,35.6301,-79.8064,1100786,13806,,,37.0,10495.587182558796,13255122.0,,1.2541947299475102,84000037.0,USA,126382.68343388554,
North Dakota,US,2021-08-13 04:31:21,47.5289,-99.78399999999999,112894,1576,,,38.0,14814.280202923122,1621151.0,,1.3959997874111998,84000038.0,USA,212732.16614921094,
Northern Mariana Islands,US,2021-08-13 04:31:21,15.0979,145.6739,183,2,,,69.0,331.8584070796461,17542.0,,1.092896174863388,580.0,MNP,31811.25779776585,
Ohio,US,2021-08-13 04:31:21,40.3888,-82.7649,1152590,20614,,,39.0,9860.382749741213,14315846.0,,1.7855438620845228,84000039.0,USA,122471.75573825187,
Oklahoma,US,2021-08-13 04:31:21,35.5653,-96.9289,506020,7594,,,40.0,12788.064405829611,4249962.0,,1.5007311963953993,84000040.0,USA,107404.42626443306,
Oregon,US,2021-08-13 04:31:21,44.571999999999996,-122.0709,236698,2928,,,41.0,5611.966796412389,5878405.0,,1.237019324202148,84000041.0,USA,139373.43651346682,
Pennsylvania,US,2021-08-13 04:31:21,40.5908,-77.2098,1248787,27941,,,42.0,9754.632659034467,15317436.0,,2.237451222666476,84000042.0,USA,119648.87643631002,
Puerto Rico,US,2021-08-13 04:31:21,18.2208,-66.5901,155709,2651,,,72.0,4875.514059894279,415664.0,,1.7025348566877958,630.0,PRI,13015.147975980166,
Rhode Island,US,2021-08-13 04:31:21,41.6809,-71.5118,157188,2744,,,44.0,14838.001398956541,4685777.0,,1.7456803318319465,84000044.0,USA,442321.07846144994,
South Carolina,US,2021-08-13 04:31:21,33.8569,-80.945,651787,10019,,,45.0,12659.21937011844,7117538.0,,1.5371586116323277,84000045.0,USA,138239.140880616,
South Dakota,US,2021-08-13 04:31:21,44.2998,-99.4388,126611,2053,,,46.0,14311.842190041587,850034.0,,1.6215020811777807,84000046.0,USA,96086.06253935133,
Tennessee,US,2021-08-13 04:31:21,35.7478,-86.6923,936614,12905,,,47.0,13714.894363505748,8602094.0,,1.3778354797173649,84000047.0,USA,125960.97273257351,
Texas,US,2021-08-13 04:31:21,31.0545,-97.5635,3306267,54057,,,48.0,11402.540243560801,27819464.0,,1.6349859221895873,84000048.0,USA,95942.81339477148,
Utah,US,2021-08-13 04:31:21,40.15,-111.8624,443488,2521,,,49.0,13833.244228402244,3780496.0,,0.5684483007431994,84000049.0,USA,117920.94593878025,
Vermont,US,2021-08-13 04:31:21,44.0459,-72.7107,25883,264,,,50.0,4147.989788281524,1806758.0,,1.019974500637484,84000050.0,USA,289549.65552277357,
Virgin Islands,US,2021-08-13 04:31:21,18.3358,-64.8963,5093,41,,,78.0,4747.921094827908,154286.0,,0.8050265069703515,850.0,VIR,143832.2705746355,
Virginia,US,2021-08-13 04:31:21,37.7693,-78.17,715556,11583,,,51.0,8383.274643287656,8153100.0,,1.6187412305955091,84000051.0,USA,95519.67490201826,
Washington,US,2021-08-13 04:31:21,47.4009,-121.4905,504132,6215,,,53.0,6620.342531405236,9028770.0,,1.232812041290773,84000053.0,USA,118567.26023596132,
West Virginia,US,2021-08-13 04:31:21,38.4912,-80.9545,171707,2975,,,54.0,9581.077891489927,3227108.0,,1.7326026312264498,84000054.0,USA,180069.38046934767,
Wisconsin,US,2021-08-13 04:31:21,44.2685,-89.6165,702736,8317,,,55.0,12069.454114894217,9490655.0,,1.1835169964254002,84000055.0,USA,163001.50418192806,
Wyoming,US,2021-08-13 04:31:21,42.756,-107.3025,67957,793,,,56.0,11741.84764297402,838939.0,,1.1669143723236752,84000056.0,USA,144954.8084781403,
