Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
New Mexico,US,2021-08-18 04:31:10,34.8405,-106.2485,221086,4455,,,35.0,10543.825939072762,3956867.0,,2.015052965814208,84000035.0,USA,188707.18594601657,
New York,US,2021-08-18 04:31:10,42.1657,-74.9481,2213176,53926,,,36.0,11376.714011383314,63207210.0,,2.4460774922554736,84000036.0,USA,324913.31535650464,
North Carolina,US,2021-08-18 04:31:10,35.6301,-79.8064,1125987,13895,,,37.0,10735.869392350403,13491539.0,,1.2340284568116684,84000037.0,USA,128636.83204673036,
North Dakota,US,2021-08-18 04:31:10,47.5289,-99.78399999999999,113673,1579,,,38.0,14916.502856722944,1629095.0,,1.3890721631346057,84000038.0,USA,213774.6010167152,
Northern Mariana Islands,US,2021-08-18 04:31:10,15.0979,145.6739,183,2,,,69.0,331.8584070796461,17542.0,,1.092896174863388,580.0,MNP,31811.25779776585,
Ohio,US,2021-08-18 04:31:10,40.3888,-82.7649,1164808,20648,,,39.0,9964.907477906767,14460922.0,,1.7726526603526074,84000039.0,USA,123712.8778092411,
Oklahoma,US,2021-08-18 04:31:10,35.5653,-96.9289,516663,7594,,,40.0,13057.032765719034,4277559.0,,1.4698168825714246,84000040.0,USA,108101.85366534148,
Oregon,US,2021-08-18 04:31:10,44.571999999999996,-122.0709,245758,2964,,,41.0,5826.773931138902,5925733.0,,1.2060645024780474,84000041.0,USA,140495.55484374677,
Pennsylvania,US,2021-08-18 04:31:10,40.5908,-77.2098,1258774,27993,,,42.0,9832.64397430743,15464821.0,,2.223830489031392,84000042.0,USA,120800.14285280205,
Puerto Rico,US,2021-08-18 04:31:10,18.2208,-66.5901,159182,2689,,,72.0,4984.259606587231,415664.0,,1.6892613486449473,630.0,PRI,13015.147975980166,
Rhode Island,US,2021-08-18 04:31:10,41.6809,-71.5118,158614,2747,,,44.0,14972.610847482589,4724649.0,,1.7318773878724452,84000044.0,USA,445990.46028690884,
South Carolina,US,2021-08-18 04:31:10,33.8569,-80.945,669638,10115,,,45.0,13005.927305342657,7254067.0,,1.5105176229544919,84000045.0,USA,140890.85157963718,
South Dakota,US,2021-08-18 04:31:10,44.2998,-99.4388,127322,2057,,,46.0,14392.212140497073,850034.0,,1.6155888220417525,84000046.0,USA,96086.06253935133,
Tennessee,US,2021-08-18 04:31:10,35.7478,-86.6923,958169,13011,,,47.0,14030.525507184324,8713952.0,,1.3579024159621111,84000047.0,USA,127598.91606217675,
Texas,US,2021-08-18 04:31:10,31.0545,-97.5635,3384466,54478,,,48.0,11672.230272982566,28287529.0,,1.6096483167507074,84000048.0,USA,97557.05991482033,
Utah,US,2021-08-18 04:31:10,40.15,-111.8624,447771,2537,,,49.0,13966.839241187816,3811019.0,,0.5665842584714061,84000049.0,USA,118873.01705137744,
Vermont,US,2021-08-18 04:31:10,44.0459,-72.7107,26397,264,,,50.0,4230.363035245814,1815729.0,,1.0001136492783271,84000050.0,USA,290987.3411230005,
Virgin Islands,US,2021-08-18 04:31:10,18.3358,-64.8963,5326,41,,,78.0,4965.134056755042,157247.0,,0.7698084866691701,850.0,VIR,146592.6464556065,
Virginia,US,2021-08-18 04:31:10,37.7693,-78.17,725971,11625,,,51.0,8505.294171332756,8245136.0,,1.6013036333407258,84000051.0,USA,96597.94559651264,
Washington,US,2021-08-18 04:31:10,47.4009,-121.4905,517214,6269,,,53.0,6792.137460106136,9138048.0,,1.212070825615703,84000053.0,USA,120002.31651318015,
West Virginia,US,2021-08-18 04:31:10,38.4912,-80.9545,174818,2990,,,54.0,9754.668562344496,3269088.0,,1.7103501927719114,84000054.0,USA,182411.82224449216,
Wisconsin,US,2021-08-18 04:31:10,44.2685,-89.6165,709290,8336,,,55.0,12182.018722754092,9581315.0,,1.1752597668090623,84000055.0,USA,164558.58494918107,
Wyoming,US,2021-08-18 04:31:10,42.756,-107.3025,69356,809,,,56.0,11983.571745752548,849192.0,,1.1664455850971798,84000056.0,USA,146726.3576030783,
