Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Northern Mariana Islands,US,2021-07-27 04:31:10,15.0979,145.6739,183,2,,,69.0,331.8584070796461,17542.0,,1.0928961748633879,580.0,MNP,31811.25779776585,
Ohio,US,2021-07-27 04:31:10,40.3888,-82.7649,1122647,20584,,,39.0,9604.221026426329,13980326.0,,1.8231020080221119,84000039.0,USA,119601.38932851973,
Oklahoma,US,2021-07-27 04:31:10,35.5653,-96.9289,474845,7454,,,40.0,12000.214305336076,4197533.0,,1.5697754003938127,84000040.0,USA,106079.44814354213,
Oregon,US,2021-07-27 04:31:10,44.572,-122.0709,215853,2838,,,41.0,5117.744420764026,5624307.0,,1.3147836722213728,84000041.0,USA,133348.92621327506,
Pennsylvania,US,2021-07-27 04:31:10,40.5908,-77.2098,1225327,27827,,,42.0,9571.379884797589,14916105.0,,2.270985622613392,84000042.0,USA,116513.9651346365,
Puerto Rico,US,2021-07-27 04:31:10,18.2208,-66.5901,144321,2569,,,72.0,4515.14766286313,415664.0,,1.7808599167822468,630.0,PRI,13015.147975980166,
Rhode Island,US,2021-07-27 04:31:10,41.6809,-71.5118,153697,2739,,,44.0,14508.463120692568,4577021.0,,1.7820777243537609,84000044.0,USA,432054.8896929376,
South Carolina,US,2021-07-27 04:31:10,33.8569,-80.945,610477,9882,,,45.0,11856.883097410344,6815873.0,,1.618734202926564,84000045.0,USA,132380.10501263035,
South Dakota,US,2021-07-27 04:31:10,44.2998,-99.4388,124960,2043,,,46.0,14125.216608885457,833472.0,,1.634923175416133,84000046.0,USA,94213.92875673,
Tennessee,US,2021-07-27 04:31:10,35.7478,-86.6923,884417,12683,,,47.0,12950.570596092588,8348396.0,,1.4340520365393248,84000047.0,USA,122246.05786878473,
Texas,US,2021-07-27 04:31:10,31.0545,-97.5635,3083368,53037,,,48.0,10633.813816521044,26551356.0,,1.7200995794209448,84000048.0,USA,91569.4060132196,
Utah,US,2021-07-27 04:31:10,40.15,-111.8624,428687,2434,,,49.0,13371.572553352229,3668092.0,,0.5677802219334853,84000049.0,USA,114414.84885329127,
Vermont,US,2021-07-27 04:31:10,44.0459,-72.7107,24748,259,,,50.0,3966.0955561716632,1763329.0,,1.0465492160982706,84000050.0,USA,282589.7571912325,
Virgin Islands,US,2021-07-27 04:31:10,18.3358,-64.8963,4403,35,,,78.0,4104.672409292613,140173.0,,0.7949125596184421,850.0,VIR,130675.50434425926,
Virginia,US,2021-07-27 04:31:10,37.7693,-78.17,690183,11506,,,51.0,8086.0109385264095,7894656.0,,1.6670940895385715,84000051.0,USA,92491.80981261947,
Washington,US,2021-07-27 04:31:10,47.4009,-121.4905,469308,6089,,,53.0,6163.028160737124,8724366.0,,1.2974421914819263,84000053.0,USA,114569.77793384618,
West Virginia,US,2021-07-27 04:31:10,38.4912,-80.9545,166108,2936,,,54.0,9268.659323147042,3126921.0,,1.7675247429383292,84000054.0,USA,174479.04664070526,
Wisconsin,US,2021-07-27 04:31:10,44.2685,-89.6165,683041,8253,,,55.0,11731.193518037302,9241752.0,,1.208273002645522,84000055.0,USA,158726.60815047452,
Wyoming,US,2021-07-27 04:31:10,42.756,-107.3025,64451,766,,,56.0,11136.068726361058,812240.0,,1.1884997905385486,84000056.0,USA,140341.66207350555,
