Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Missouri,US,2021-08-07 04:31:08,38.4561,-92.2884,703914,10265,,,29.0,11469.20175682713,6160143.0,,1.4582747324246996,84000029.0,USA,100370.10617476898,
Montana,US,2021-08-07 04:31:08,46.9219,-110.4544,117882,1722,,,30.0,11029.605774070948,1530627.0,,1.4607828167150199,84000030.0,USA,143212.80939540296,
Nebraska,US,2021-08-07 04:31:08,41.1254,-98.2681,230630,2289,,,31.0,11922.51065959198,3172201.0,,0.9924988076139272,84000031.0,USA,163988.20724480046,
Nevada,US,2021-08-07 04:31:08,38.3135,-117.0554,363574,6005,,,32.0,11803.752796936258,3774069.0,,1.6516582593914857,84000032.0,USA,122528.50180315544,
New Hampshire,US,2021-08-07 04:31:08,43.4525,-71.5639,101662,1389,,,33.0,7476.7358651948825,2148230.0,,1.3662922232495918,84000033.0,USA,157991.6614633551,
New Jersey,US,2021-08-07 04:31:08,40.2989,-74.521,1046514,26636,,,34.0,11782.161831710422,14851188.0,,2.5452120086305583,84000034.0,USA,167201.87251117124,
New Mexico,US,2021-08-07 04:31:08,34.8405,-106.2485,213793,4425,,,35.0,10196.015030314824,3852599.0,,2.0697590660124514,84000035.0,USA,183734.53438501665,
New York,US,2021-08-07 04:31:08,42.1657,-74.9481,2168589,53694,,,36.0,11147.516899348147,61760779.0,,2.475987842786254,84000036.0,USA,317478.0134084449,
North Carolina,US,2021-08-07 04:31:08,35.6301,-79.8064,1071137,13736,,,37.0,10212.894938675166,13066568.0,,1.2823756438252063,84000037.0,USA,124584.8908151384,
North Dakota,US,2021-08-07 04:31:08,47.5289,-99.784,112169,1573,,,38.0,14719.143586742286,1613642.0,,1.4023482423842597,84000038.0,USA,211746.81325141524,
Northern Mariana Islands,US,2021-08-07 04:31:08,15.0979,145.6739,183,2,,,69.0,331.8584070796461,17542.0,,1.0928961748633879,580.0,MNP,31811.25779776585,
Ohio,US,2021-08-07 04:31:08,40.3888,-82.7649,1138600,20611,,,39.0,9740.698599550009,14180690.0,,1.8053750219567892,84000039.0,USA,121315.49905467489,
Oklahoma,US,2021-08-07 04:31:08,35.5653,-96.9289,493983,7531,,,40.0,12483.867079137048,4249962.0,,1.524546391272574,84000040.0,USA,107404.42626443306,
Oregon,US,2021-08-07 04:31:08,44.572,-122.0709,226899,2889,,,41.0,5379.638417473636,5771922.0,,1.2732537384475031,84000041.0,USA,136848.78881732075,
Pennsylvania,US,2021-08-07 04:31:08,40.5908,-77.2098,1238552,27898,,,42.0,9674.684144784063,15169056.0,,2.2524690122013453,84000042.0,USA,118489.83779004964,
Puerto Rico,US,2021-08-07 04:31:08,18.2208,-66.5901,150688,2604,,,72.0,4718.297995988344,415664.0,,1.7280739010405606,630.0,PRI,13015.147975980166,
Rhode Island,US,2021-08-07 04:31:08,41.6809,-71.5118,155825,2743,,,44.0,14709.338931676735,4646974.0,,1.7603080378629874,84000044.0,USA,438658.20999640354,
South Carolina,US,2021-08-07 04:31:08,33.8569,-80.945,634310,9950,,,45.0,12319.775384688292,6993039.0,,1.5686336333969195,84000045.0,USA,135821.08075919538,
South Dakota,US,2021-08-07 04:31:08,44.2998,-99.4388,125599,2052,,,46.0,14197.447830180894,844197.0,,1.6337709695140883,84000046.0,USA,95426.26028786233,
Tennessee,US,2021-08-07 04:31:08,35.7478,-86.6923,914110,12820,,,47.0,13385.366956530906,8505278.0,,1.4024570347113583,84000047.0,USA,124543.29030128679,
Texas,US,2021-08-07 04:31:08,31.0545,-97.5635,3224572,53607,,,48.0,11120.79332923183,27376834.0,,1.6624531875858253,84000048.0,USA,94416.2862304477,
Utah,US,2021-08-07 04:31:08,40.15,-111.8624,438479,2494,,,49.0,13677.003878403897,3745156.0,,0.5687843659559523,84000049.0,USA,116818.62332569547,
Vermont,US,2021-08-07 04:31:08,44.0459,-72.7107,25320,260,,,50.0,4057.76383878562,1788900.0,,1.0268562401263823,84000050.0,USA,286687.7460980883,
Virgin Islands,US,2021-08-07 04:31:08,18.3358,-64.8963,4907,40,,,78.0,4574.523623074915,149575.0,,0.8151620134501733,850.0,VIR,139440.46686803148,
Virginia,US,2021-08-07 04:31:08,37.7693,-78.17,704664,11558,,,51.0,8255.666702868331,8056420.0,,1.6402143432898515,84000051.0,USA,94386.9962681824,
Washington,US,2021-08-07 04:31:08,47.4009,-121.4905,488640,6168,,,53.0,6416.89909497087,8910317.0,,1.262278978388998,84000053.0,USA,117011.71638262023,
West Virginia,US,2021-08-07 04:31:08,38.4912,-80.9545,169162,2965,,,54.0,9439.06945133407,3188155.0,,1.7527577115427817,84000054.0,USA,177895.84224954763,
Wisconsin,US,2021-08-07 04:31:08,44.2685,-89.6165,695245,8300,,,55.0,11940.796580948792,9398908.0,,1.1938237599695072,84000055.0,USA,161425.75424641994,
Wyoming,US,2021-08-07 04:31:08,42.756,-107.3025,66453,786,,,56.0,11481.981273725332,827634.0,,1.182790844657126,84000056.0,USA,143001.49112152035,
