Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Idaho,US,2021-08-05 04:30:41,44.2405,-114.4788,202669,2210,,,16.0,11340.885754015662,830458.0,,1.090447971816114,84000016.0,USA,46470.49771552798,
Illinois,US,2021-08-05 04:30:41,40.3495,-88.9861,1430265,25909,,,17.0,11286.972882587275,27005486.0,,1.811482487511056,84000017.0,USA,213114.48449279703,
Indiana,US,2021-08-05 04:30:41,39.8494,-86.2583,777417,14039,,,18.0,11547.708118229666,11287896.0,,1.805851943037006,84000018.0,USA,167669.76831858855,
Iowa,US,2021-08-05 04:30:41,42.0115,-93.2105,382401,6193,,,19.0,12120.206524736377,1520705.0,,1.619504133095886,84000019.0,USA,48198.7721350081,
Kansas,US,2021-08-05 04:30:41,38.5266,-96.7265,334125,5264,,,20.0,11468.89761968672,1512666.0,,1.5754582865693976,84000020.0,USA,51922.518478955586,
Kentucky,US,2021-08-05 04:30:41,37.6681,-84.6701,490399,7362,,,21.0,10976.609075910435,5695922.0,,1.501226552256428,84000021.0,USA,127491.91805219404,
Louisiana,US,2021-08-05 04:30:41,31.1695,-91.8678,562319,11129,,,22.0,12096.018881456135,7664809.0,,1.9791257275674483,84000022.0,USA,164877.3638926569,
Maine,US,2021-08-05 04:30:41,44.6939,-69.3819,70847,900,,,23.0,5270.522804438586,2417985.0,,1.2703431337953621,84000023.0,USA,179881.22409262825,
Maryland,US,2021-08-05 04:30:41,39.0639,-76.8021,470605,9840,,,24.0,7784.1533127787125,11326882.0,,2.0909255107786784,84000024.0,USA,187354.97082214078,
Massachusetts,US,2021-08-05 04:30:41,42.2302,-71.5301,724018,18086,,,25.0,10504.427781895778,24756326.0,,2.4980041932659134,84000025.0,USA,359177.5875904588,
Michigan,US,2021-08-05 04:30:41,43.3266,-84.5361,1014087,21216,,,26.0,10154.215685675683,14659708.0,,2.092128190184866,84000026.0,USA,146790.00610502384,
Minnesota,US,2021-08-05 04:30:41,45.6945,-93.9002,615923,7776,,,27.0,10921.333165000837,9759897.0,,1.2624954742719463,84000027.0,USA,173059.1109490832,
Mississippi,US,2021-08-05 04:30:41,32.7416,-89.6787,352891,7597,,,28.0,11857.302843372425,2073245.0,,2.1527893882246927,84000028.0,USA,69662.00280967116,
Missouri,US,2021-08-05 04:30:41,38.4561,-92.2884,696700,10219,,,29.0,11351.660663066026,6113256.0,,1.4667719247882876,84000029.0,USA,99606.15423920249,
Montana,US,2021-08-05 04:30:41,46.9219,-110.4544,117328,1718,,,30.0,10977.770874774742,1523625.0,,1.464271103231965,84000030.0,USA,142557.66866458702,
Nebraska,US,2021-08-05 04:30:41,41.1254,-98.2681,229824,2285,,,31.0,11880.844165243321,3159539.0,,0.9942390698969646,84000031.0,USA,163333.6400593877,
Nevada,US,2021-08-05 04:30:41,38.3135,-117.0554,361140,5953,,,32.0,11724.730825321834,3752650.0,,1.6483912056266268,84000032.0,USA,121833.11494612614,
New Hampshire,US,2021-08-05 04:30:41,43.4525,-71.5639,101277,1389,,,33.0,7448.4210247618785,2142396.0,,1.37148612221926,84000033.0,USA,157562.59969949495,
New Jersey,US,2021-08-05 04:30:41,40.2989,-74.521,1043702,26625,,,34.0,11750.50297280288,14836778.0,,2.551015519755639,84000034.0,USA,167039.63774699712,
New Mexico,US,2021-08-05 04:30:41,34.8405,-106.2485,212577,4416,,,35.0,10138.022699991272,3835729.0,,2.077364907774595,84000035.0,USA,182929.9861838996,
New York,US,2021-08-05 04:30:41,42.1657,-74.9481,2161314,53676,,,36.0,11110.12014715455,61508245.0,,2.483489210730139,84000036.0,USA,316179.8757564232,
North Carolina,US,2021-08-05 04:30:41,35.6301,-79.8064,1062300,13700,,,37.0,10128.637413659158,13012603.0,,1.289654523204368,84000037.0,USA,124070.35450898373,
North Dakota,US,2021-08-05 04:30:41,47.5289,-99.784,111933,1572,,,38.0,14688.17497788894,1610903.0,,1.4044115676342095,84000038.0,USA,211387.39367663,
Northern Mariana Islands,US,2021-08-05 04:30:41,15.0979,145.6739,183,2,,,69.0,331.8584070796461,17542.0,,1.0928961748633879,580.0,MNP,31811.25779776585,
Ohio,US,2021-08-05 04:30:41,40.3888,-82.7649,1134965,20608,,,39.0,9709.601252448863,14142744.0,,1.808866352706912,84000039.0,USA,120990.87183786606,
Oklahoma,US,2021-08-05 04:30:41,35.5653,-96.9289,489338,7531,,,40.0,12366.479309552686,4216856.0,,1.5390180202641117,84000040.0,USA,106567.77621064194,
Oregon,US,2021-08-05 04:30:41,44.572,-122.0709,224547,2877,,,41.0,5323.873916273111,5752138.0,,1.2812462424347686,84000041.0,USA,136379.72211164422,
Pennsylvania,US,2021-08-05 04:30:41,40.5908,-77.2098,1235196,27883,,,42.0,9648.469468299028,15120978.0,,2.257374538129981,84000042.0,USA,118114.28677215705,
Puerto Rico,US,2021-08-05 04:30:41,18.2208,-66.5901,149148,2594,,,72.0,4670.0779724043705,415664.0,,1.7392120578217611,630.0,PRI,13015.147975980166,
Rhode Island,US,2021-08-05 04:30:41,41.6809,-71.5118,155287,2743,,,44.0,14658.553599764387,4627984.0,,1.7664067178836609,84000044.0,USA,436865.61993503635,
South Carolina,US,2021-08-05 04:30:41,33.8569,-80.945,628202,9930,,,45.0,12201.143819602332,6968631.0,,1.580701748800545,84000045.0,USA,135347.02063466722,
South Dakota,US,2021-08-05 04:30:41,44.2998,-99.4388,125599,2052,,,46.0,14197.447830180894,839052.0,,1.6337709695140883,84000046.0,USA,94844.6802666338,
Tennessee,US,2021-08-05 04:30:41,35.7478,-86.6923,906893,12776,,,47.0,13279.687997406421,8470500.0,,1.4087659734941167,84000047.0,USA,124034.0339841978,
Texas,US,2021-08-05 04:30:41,31.0545,-97.5635,3185937,53457,,,48.0,10987.550266191256,27243719.0,,1.6779051186511218,84000048.0,USA,93957.20378353051,
Utah,US,2021-08-05 04:30:41,40.15,-111.8624,436489,2479,,,49.0,13614.931948578242,3730428.0,,0.5679410019496482,84000049.0,USA,116359.22866113654,
Vermont,US,2021-08-05 04:30:41,44.0459,-72.7107,25129,260,,,50.0,4027.1543248358544,1783075.0,,1.0346611484738748,84000050.0,USA,285754.2360522381,
Virgin Islands,US,2021-08-05 04:30:41,18.3358,-64.8963,4777,39,,,78.0,4453.331841742179,147410.0,,0.8164119740422859,850.0,VIR,137422.15758660552,
Virginia,US,2021-08-05 04:30:41,37.7693,-78.17,701059,11541,,,51.0,8213.431426958337,8022775.0,,1.6462237843034608,84000051.0,USA,93992.81988593779,
Washington,US,2021-08-05 04:30:41,47.4009,-121.4905,483389,6145,,,53.0,6347.942118162397,8861765.0,,1.2712328993833124,84000053.0,USA,116374.12370731932,
West Virginia,US,2021-08-05 04:30:41,38.4912,-80.9545,168330,2956,,,54.0,9392.64468818685,3174452.0,,1.7560743777104495,84000054.0,USA,177131.22863247266,
Wisconsin,US,2021-08-05 04:30:41,44.2685,-89.6165,692189,8302,,,55.0,11888.309940481937,9361153.0,,1.1993834053993924,84000055.0,USA,160777.31409235386,
Wyoming,US,2021-08-05 04:30:41,42.756,-107.3025,65953,786,,,56.0,11395.58952862936,823458.0,,1.1917577668946069,84000056.0,USA,142279.94726647882,
