Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Louisiana,US,2021-08-17 04:30:48,31.1695,-91.8678,628146,11584,,,22.0,13512.020536939255,8003786.0,,1.844157250066068,84000022.0,USA,172169.08299227714,
Maine,US,2021-08-17 04:30:48,44.6939,-69.3819,72522,904,,,23.0,5395.131125149902,2465944.0,,1.2465182978958111,84000023.0,USA,183449.03928844558,
Maryland,US,2021-08-17 04:30:48,39.0639,-76.8021,480718,9896,,,24.0,7951.4297812653,11604478.0,,2.0585873630694085,84000024.0,USA,191946.61311878896,
Massachusetts,US,2021-08-17 04:30:48,42.2302,-71.5301,737579,18147,,,25.0,10701.177786937491,25188229.0,,2.460346620497601,84000025.0,USA,365443.8597995532,
Michigan,US,2021-08-17 04:30:48,43.3266,-84.5361,1032520,21304,,,26.0,10338.788269422505,14866138.0,,2.0633014372602947,84000026.0,USA,148857.0227850464,
Minnesota,US,2021-08-17 04:30:48,45.6945,-93.9002,626310,7827,,,27.0,11105.511849000075,9935960.0,,1.249700627484792,84000027.0,USA,176180.99904390925,
Mississippi,US,2021-08-17 04:30:48,32.7416,-89.6787,388986,7813,,,28.0,13070.11174507728,2119900.0,,2.0085555778357063,84000028.0,USA,71229.6326561607,
Missouri,US,2021-08-17 04:30:48,38.4561,-92.2884,728930,10479,,,29.0,11876.799206442827,6321525.0,,1.4375865995363066,84000029.0,USA,102999.57897673098,
Montana,US,2021-08-17 04:30:48,46.9219,-110.4544,120325,1736,,,30.0,11258.184580895193,1558880.0,,1.4427591938499895,84000030.0,USA,145856.2956947093,
Nebraska,US,2021-08-17 04:30:48,41.1254,-98.2681,232399,2285,,,31.0,12013.959826468874,3222243.0,,0.9832228193752984,84000031.0,USA,166575.14857258654,
Nevada,US,2021-08-17 04:30:48,38.3135,-117.0554,373649,6190,,,32.0,12130.846619456936,,,1.656634970252831,84000032.0,USA,,
New Hampshire,US,2021-08-17 04:30:48,43.4525,-71.5639,103462,1395,,,33.0,7609.116937349187,2173748.0,,1.3483211227310512,84000033.0,USA,159868.38379626258,
New Jersey,US,2021-08-17 04:30:48,40.2989,-74.521,1062238,26696,,,34.0,11959.1902447482,14977445.0,,2.5131844275953217,84000034.0,USA,168623.33501084757,
New Mexico,US,2021-08-17 04:30:48,34.8405,-106.2485,220340,4451,,,35.0,10508.24840747624,3928964.0,,2.020059907415812,84000035.0,USA,187376.46226754785,
New York,US,2021-08-17 04:30:48,42.1657,-74.9481,2209767,53889,,,36.0,11359.190227434454,63108205.0,,2.4481766629694444,84000036.0,USA,324404.38539761433,
North Carolina,US,2021-08-17 04:30:48,35.6301,-79.8064,1122412,13880,,,37.0,10701.783090219338,13374366.0,,1.2366225592741351,84000037.0,USA,127519.6308496385,
North Dakota,US,2021-08-17 04:30:48,47.5289,-99.78399999999999,113404,1576,,,38.0,14881.203891546882,1628741.0,,1.389721702938168,84000038.0,USA,213728.14810343515,
Northern Mariana Islands,US,2021-08-17 04:30:48,15.0979,145.6739,183,2,,,69.0,331.8584070796461,17542.0,,1.092896174863388,580.0,MNP,31811.25779776585,
Ohio,US,2021-08-17 04:30:48,40.3888,-82.7649,1161573,20614,,,39.0,9937.232122233534,14438670.0,,1.7746624620234803,84000039.0,USA,123522.51242610635,
Oklahoma,US,2021-08-17 04:30:48,35.5653,-96.9289,515801,7594,,,40.0,13035.248426132006,4277559.0,,1.4722732216494343,84000040.0,USA,108101.85366534148,
Oregon,US,2021-08-17 04:30:48,44.571999999999996,-122.0709,242843,2949,,,41.0,5757.661039557471,5925733.0,,1.2143648365404809,84000041.0,USA,140495.55484374677,
Pennsylvania,US,2021-08-17 04:30:48,40.5908,-77.2098,1256689,27966,,,42.0,9816.357442581773,15377968.0,,2.225371591539355,84000042.0,USA,120121.7092125294,
Puerto Rico,US,2021-08-17 04:30:48,18.2208,-66.5901,158798,2678,,,72.0,4972.235912394864,415664.0,,1.6864192244234817,630.0,PRI,13015.147975980166,
Rhode Island,US,2021-08-17 04:30:48,41.6809,-71.5118,158283,2747,,,44.0,14941.365596807887,4708082.0,,1.7354990744426122,84000044.0,USA,444426.59301220265,
South Carolina,US,2021-08-17 04:30:48,33.8569,-80.945,667352,10108,,,45.0,12961.527868900857,7169180.0,,1.514642947050432,84000045.0,USA,139242.14862196654,
South Dakota,US,2021-08-17 04:30:48,44.2998,-99.4388,126927,2055,,,46.0,14347.562168021805,850034.0,,1.619040866009596,84000046.0,USA,96086.06253935133,
Tennessee,US,2021-08-17 04:30:48,35.7478,-86.6923,954610,12979,,,47.0,13978.410859058504,8650228.0,,1.3596128261803249,84000047.0,USA,126665.80174996273,
Texas,US,2021-08-17 04:30:48,31.0545,-97.5635,3356260,54379,,,48.0,11574.954387486967,28163500.0,,1.6202260849874563,84000048.0,USA,97129.3129531053,
Utah,US,2021-08-17 04:30:48,40.15,-111.8624,446808,2537,,,49.0,13936.801417860122,3795536.0,,0.5678054108252314,84000049.0,USA,118390.07248379425,
Vermont,US,2021-08-17 04:30:48,44.0459,-72.7107,26040,264,,,50.0,4173.15048822976,1815729.0,,1.0138248847926268,84000050.0,USA,290987.3411230005,
Virgin Islands,US,2021-08-17 04:30:48,18.3358,-64.8963,5295,41,,,78.0,4936.234478129545,156420.0,,0.7743153918791312,850.0,VIR,145821.68027743595,
Virginia,US,2021-08-17 04:30:48,37.7693,-78.17,723727,11618,,,51.0,8479.004030100572,8193781.0,,1.6053014465399251,84000051.0,USA,95996.28329571993,
Washington,US,2021-08-17 04:30:48,47.4009,-121.4905,514884,6248,,,53.0,6761.539525243493,9072392.0,,1.2134772104007894,84000053.0,USA,119140.11135809787,
West Virginia,US,2021-08-17 04:30:48,38.4912,-80.9545,173479,2978,,,54.0,9679.953709154439,3245903.0,,1.7166342900293408,84000054.0,USA,181118.12256472267,
Wisconsin,US,2021-08-17 04:30:48,44.2685,-89.6165,707327,8324,,,55.0,12148.30430022908,9542629.0,,1.1768248631820926,84000055.0,USA,163894.15491871609,
Wyoming,US,2021-08-17 04:30:48,42.756,-107.3025,68944,793,,,56.0,11912.38494779347,843886.0,,1.1502088651659317,84000056.0,USA,145809.56840411984,
