Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Michigan,US,2021-08-06 04:30:49,43.3266,-84.5361,1014087,21216,,,26.0,10154.215685675683,14659708.0,,2.092128190184866,84000026.0,USA,146790.00610502384,
Minnesota,US,2021-08-06 04:30:49,45.6945,-93.9002,616784,7781,,,27.0,10936.600118589298,9773846.0,,1.261543749513606,84000027.0,USA,173306.449782539,
Mississippi,US,2021-08-06 04:30:49,32.7416,-89.6787,356055,7613,,,28.0,11963.614724934807,2074547.0,,2.138152813469829,84000028.0,USA,69705.75061934063,
Missouri,US,2021-08-06 04:30:49,38.4561,-92.2884,700748,10243,,,29.0,11417.61663028878,6136160.0,,1.4617237580414069,84000029.0,USA,99979.3398798324,
Montana,US,2021-08-06 04:30:49,46.9219,-110.4544,117610,1720,,,30.0,11004.156148423714,1526846.0,,1.4624606751126603,84000030.0,USA,142859.0408859464,
Nebraska,US,2021-08-06 04:30:49,41.1254,-98.2681,230236,2289,,,31.0,11902.14267103941,3166356.0,,0.994197258465227,84000031.0,USA,163686.04761766907,
Nevada,US,2021-08-06 04:30:49,38.3135,-117.0554,362275,5979,,,32.0,11761.579608305554,3764053.0,,1.6504036988475606,84000032.0,USA,122203.32346803213,
New Hampshire,US,2021-08-06 04:30:49,43.4525,-71.5639,101505,1389,,,33.0,7465.189293901424,2145149.0,,1.3684054972661446,84000033.0,USA,157765.06919485098,
New Jersey,US,2021-08-06 04:30:49,40.2989,-74.521,1045168,26629,,,34.0,11767.00791133718,14851054.0,,2.547820063377371,84000034.0,USA,167200.3638742247,
New Mexico,US,2021-08-06 04:30:49,34.8405,-106.2485,213247,4419,,,35.0,10169.97571094257,3843368.0,,2.072244861592426,84000035.0,USA,183294.29819980552,
New York,US,2021-08-06 04:30:49,42.1657,-74.9481,2164850,53691,,,36.0,11128.2967678771,61629260.0,,2.48012564380904,84000036.0,USA,316801.9469545961,
North Carolina,US,2021-08-06 04:30:49,35.6301,-79.8064,1066631,13724,,,37.0,10169.931896045073,13033233.0,,1.2866680229620178,84000037.0,USA,124267.0539251974,
North Dakota,US,2021-08-06 04:30:49,47.5289,-99.784,112050,1572,,,38.0,14703.528059396744,1612132.0,,1.4029451137884872,84000038.0,USA,211548.66664392137,
Northern Mariana Islands,US,2021-08-06 04:30:49,15.0979,145.6739,183,2,,,69.0,331.8584070796461,17542.0,,1.0928961748633879,580.0,MNP,31811.25779776585,
Ohio,US,2021-08-06 04:30:49,40.3888,-82.7649,1136934,20610,,,39.0,9726.446005252756,14158303.0,,1.805733666158282,84000039.0,USA,121123.97874943324,
Oklahoma,US,2021-08-06 04:30:49,35.5653,-96.9289,491680,7531,,,40.0,12425.66599553042,4216856.0,,1.5316872762772535,84000040.0,USA,106567.77621064194,
Oregon,US,2021-08-06 04:30:49,44.572,-122.0709,225919,2885,,,41.0,5356.403208640084,5752923.0,,1.2770063606867947,84000041.0,USA,136398.33398810786,
Pennsylvania,US,2021-08-06 04:30:49,40.5908,-77.2098,1236887,27890,,,42.0,9661.678353262138,15144157.0,,2.2548543237983742,84000042.0,USA,118295.34457497194,
Puerto Rico,US,2021-08-06 04:30:49,18.2208,-66.5901,149357,2594,,,72.0,4676.6221184621945,415664.0,,1.7367783230782619,630.0,PRI,13015.147975980166,
Rhode Island,US,2021-08-06 04:30:49,41.6809,-71.5118,155527,2743,,,44.0,14681.208766416736,4638262.0,,1.7636809042802857,84000044.0,USA,437835.8274469232,
South Carolina,US,2021-08-06 04:30:49,33.8569,-80.945,631037,9939,,,45.0,12256.206112827398,6979360.0,,1.5750265039926343,84000045.0,USA,135555.40276659376,
South Dakota,US,2021-08-06 04:30:49,44.2998,-99.4388,125599,2052,,,46.0,14197.447830180894,844197.0,,1.6337709695140883,84000046.0,USA,95426.26028786233,
Tennessee,US,2021-08-06 04:30:49,35.7478,-86.6923,910185,12791,,,47.0,13327.892948693358,8487612.0,,1.4053186989458186,84000047.0,USA,124284.6060153102,
Texas,US,2021-08-06 04:30:49,31.0545,-97.5635,3201476,53538,,,48.0,11041.140636492473,27318382.0,,1.672291155704431,84000048.0,USA,94214.69897741683,
Utah,US,2021-08-06 04:30:49,40.15,-111.8624,437585,2486,,,49.0,13649.118297869152,3737961.0,,0.5681181941794166,84000049.0,USA,116594.1974286625,
Vermont,US,2021-08-06 04:30:49,44.0459,-72.7107,25219,260,,,50.0,4041.577656016372,1785632.0,,1.0309687140647923,84000050.0,USA,286164.0189170001,
Virgin Islands,US,2021-08-06 04:30:49,18.3358,-64.8963,4854,40,,,78.0,4525.1146660700315,148522.0,,0.8240626287597858,850.0,VIR,138458.8134392363,
Virginia,US,2021-08-06 04:30:49,37.7693,-78.17,702819,11546,,,51.0,8234.051145571815,8038427.0,,1.6428127298778206,84000051.0,USA,94176.19479260723,
Washington,US,2021-08-06 04:30:49,47.4009,-121.4905,486303,6155,,,53.0,6386.209234982028,8883117.0,,1.2656718136634981,84000053.0,USA,116654.52160654127,
West Virginia,US,2021-08-06 04:30:49,38.4912,-80.9545,168733,2961,,,54.0,9415.131682836283,3181357.0,,1.754843450895794,84000054.0,USA,177516.5206871981,
Wisconsin,US,2021-08-06 04:30:49,44.2685,-89.6165,693933,8305,,,55.0,11918.263049439463,9378473.0,,1.19680142031003,84000055.0,USA,161074.78418819347,
Wyoming,US,2021-08-06 04:30:49,42.756,-107.3025,66200,786,,,56.0,11438.26705070677,825143.0,,1.187311178247734,84000056.0,USA,142571.0874474522,
