Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Nevada,US,2021-07-20 04:30:49,38.3135,-117.0554,345163,5761,,,32.0,11206.023331285818,3613764.0,,1.6690664990164068,84000032.0,USA,117324.05761266635,
New Hampshire,US,2021-07-20 04:30:49,43.4525,-71.5639,99966,1382,,,33.0,7352.003477209495,2097156.0,,1.3824700398135366,84000033.0,USA,154235.4220860168,
New Jersey,US,2021-07-20 04:30:49,40.2989,-74.521,1029243,26545,,,34.0,11587.716542879629,14600808.0,,2.5790799645953384,84000034.0,USA,164382.97311811615,
New Mexico,US,2021-07-20 04:30:49,34.8405,-106.2485,207566,4383,,,35.0,9899.042792712231,3729354.0,,2.1116175096114005,84000035.0,USA,177856.84955711695,
New York,US,2021-07-20 04:30:49,42.1657,-74.9481,2127592,53570,,,36.0,10936.77399217552,60096052.0,,2.5277402810313254,84000036.0,USA,308920.57243401353,
North Carolina,US,2021-07-20 04:30:49,35.6301,-79.8064,1025826,13535,,,37.0,9780.871320252585,12664488.0,,1.3194245417838892,84000037.0,USA,120751.20679811489,
North Dakota,US,2021-07-20 04:30:49,47.5289,-99.784,111019,1568,,,38.0,14568.23723004165,1597831.0,,1.4123708554391592,84000038.0,USA,209672.0476811598,
Northern Mariana Islands,US,2021-07-20 04:30:49,15.0979,145.6739,183,2,,,69.0,331.8584070796461,17542.0,,1.0928961748633879,580.0,MNP,31811.25779776585,
Ohio,US,2021-07-20 04:30:49,40.3888,-82.7649,1117769,20562,,,39.0,9562.489840962948,13880068.0,,1.8283741989623972,84000039.0,USA,118743.68428707086,
Oklahoma,US,2021-07-20 04:30:49,35.5653,-96.9289,466733,7417,,,40.0,11795.209012145906,4176571.0,,1.5891312591995852,84000040.0,USA,105549.69950500016,
Oregon,US,2021-07-20 04:30:49,44.572,-122.0709,212755,2826,,,41.0,5044.292709573878,5551429.0,,1.3282884068529528,84000041.0,USA,131621.0327955489,
Pennsylvania,US,2021-07-20 04:30:49,40.5908,-77.2098,1221350,27795,,,42.0,9540.314399582752,14816407.0,,2.2757604290334466,84000042.0,USA,115735.19552313314,
Puerto Rico,US,2021-07-20 04:30:49,18.2208,-66.5901,142093,2562,,,72.0,4449.173903323236,415664.0,,1.8030444849499976,630.0,PRI,13015.147975980166,
Rhode Island,US,2021-07-20 04:30:49,41.6809,-71.5118,153103,2737,,,44.0,14452.391583228004,4545284.0,,1.7876854143942311,84000044.0,USA,429059.02709274745,
South Carolina,US,2021-07-20 04:30:49,33.8569,-80.945,603641,9857,,,45.0,11724.112079249304,6765166.0,,1.6329242049496306,84000045.0,USA,131395.25714576495,
South Dakota,US,2021-07-20 04:30:49,44.2998,-99.4388,124764,2041,,,46.0,14103.061179505325,829326.0,,1.6358885575967426,84000046.0,USA,93745.27360259717,
Tennessee,US,2021-07-20 04:30:49,35.7478,-86.6923,875628,12630,,,47.0,12821.872747714438,8291173.0,,1.4423933451191602,84000047.0,USA,121408.13808522085,
Texas,US,2021-07-20 04:30:49,31.0545,-97.5635,3044072,52839,,,48.0,10498.291119348984,26214686.0,,1.7357999416570962,84000048.0,USA,90408.31006307412,
Utah,US,2021-07-20 04:30:49,40.15,-111.8624,424171,2416,,,49.0,13230.709822149884,3640097.0,,0.5695816074177631,84000049.0,USA,113541.6309259198,
Vermont,US,2021-07-20 04:30:49,44.0459,-72.7107,24579,259,,,50.0,3939.011745399358,1753552.0,,1.0537450669270516,84000050.0,USA,281022.90264732233,
Virgin Islands,US,2021-07-20 04:30:49,18.3358,-64.8963,4215,32,,,78.0,3929.41044859604,136353.0,,0.7591933570581257,850.0,VIR,127114.33046202036,
Virginia,US,2021-07-20 04:30:49,37.7693,-78.17,685485,11483,,,51.0,8030.9703487274755,7829358.0,,1.6751642997293887,84000051.0,USA,91726.794820561,
Washington,US,2021-07-20 04:30:49,47.4009,-121.4905,461847,6043,,,53.0,6065.049108372237,7886719.0,,1.3084419732075774,84000053.0,USA,103569.66276479526,
West Virginia,US,2021-07-20 04:30:49,38.4912,-80.9545,165177,2919,,,54.0,9216.710459577256,3100265.0,,1.7671951906137051,84000054.0,USA,172991.66865218087,
Wisconsin,US,2021-07-20 04:30:49,44.2685,-89.6165,680252,8212,,,55.0,11683.292588632175,9180794.0,,1.2071996848226834,84000055.0,USA,157679.65768268047,
Wyoming,US,2021-07-20 04:30:49,42.756,-107.3025,63709,760,,,56.0,11007.863376638636,803271.0,,1.1929240766610685,84000056.0,USA,138791.96694997398,
