Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
North Dakota,US,2021-07-26 04:31:01,47.5289,-99.784,111227,1569,,,38.0,14595.531597166635,1602137.0,,1.4106287142510356,84000038.0,USA,210237.0935698145,
Northern Mariana Islands,US,2021-07-26 04:31:01,15.0979,145.6739,183,2,,,69.0,331.8584070796461,17542.0,,1.0928961748633879,580.0,MNP,31811.25779776585,
Ohio,US,2021-07-26 04:31:01,40.3888,-82.7649,1122104,20580,,,39.0,9599.575673062938,13964725.0,,1.8239842296257744,84000039.0,USA,119467.92310785262,
Oklahoma,US,2021-07-26 04:31:01,35.5653,-96.9289,471176,7454,,,40.0,11907.49186688505,4197533.0,,1.5819990831451518,84000040.0,USA,106079.44814354213,
Oregon,US,2021-07-26 04:31:01,44.572,-122.0709,214869,2836,,,41.0,5094.414374343398,5624307.0,,1.319873969721086,84000041.0,USA,133348.92621327506,
Pennsylvania,US,2021-07-26 04:31:01,40.5908,-77.2098,1224390,27827,,,42.0,9564.060709628791,14916105.0,,2.272723560303498,84000042.0,USA,116513.9651346365,
Puerto Rico,US,2021-07-26 04:31:01,18.2208,-66.5901,144200,2568,,,72.0,4513.2689606455715,415664.0,,1.7816012210351049,630.0,PRI,13015.147975980166,
Rhode Island,US,2021-07-26 04:31:01,41.6809,-71.5118,153447,2739,,,44.0,14484.863988763038,4577021.0,,1.784981133550998,84000044.0,USA,432054.8896929376,
South Carolina,US,2021-07-26 04:31:01,33.8569,-80.945,606833,9878,,,45.0,11786.10814273234,6815873.0,,1.6277954560809975,84000045.0,USA,132380.10501263035,
South Dakota,US,2021-07-26 04:31:01,44.2998,-99.4388,124960,2043,,,46.0,14125.216608885457,833472.0,,1.634923175416133,84000046.0,USA,94213.92875673,
Tennessee,US,2021-07-26 04:31:01,35.7478,-86.6923,880789,12664,,,47.0,12897.445576873572,8348396.0,,1.4378017890777472,84000047.0,USA,122246.05786878473,
Texas,US,2021-07-26 04:31:01,31.0545,-97.5635,3077513,53018,,,48.0,10613.621293314041,26514674.0,,1.7227547048542118,84000048.0,USA,91442.8983896023,
Utah,US,2021-07-26 04:31:01,40.15,-111.8624,426418,2425,,,49.0,13300.798076581166,3668092.0,,0.5686908151156846,84000049.0,USA,114414.84885329127,
Vermont,US,2021-07-26 04:31:01,44.0459,-72.7107,24676,259,,,50.0,3954.5568912272493,1763329.0,,1.0496028529745502,84000050.0,USA,282589.7571912325,
Virgin Islands,US,2021-07-26 04:31:01,18.3358,-64.8963,4375,35,,,78.0,4078.5695640824847,140173.0,,0.8,850.0,VIR,130675.50434425926,
Virginia,US,2021-07-26 04:31:01,37.7693,-78.17,688300,11500,,,51.0,8063.950182759829,7894656.0,,1.670783088769432,84000051.0,USA,92491.80981261947,
Washington,US,2021-07-26 04:31:01,47.4009,-121.4905,466235,6078,,,53.0,6122.673030336736,8724366.0,,1.3036344332793548,84000053.0,USA,114569.77793384618,
West Virginia,US,2021-07-26 04:31:01,38.4912,-80.9545,165702,2936,,,54.0,9246.004931515105,3126921.0,,1.7718554996318692,84000054.0,USA,174479.04664070526,
Wisconsin,US,2021-07-26 04:31:01,44.2685,-89.6165,682077,8240,,,55.0,11714.636868361238,9241752.0,,1.2080747481589322,84000055.0,USA,158726.60815047452,
Wyoming,US,2021-07-26 04:31:01,42.756,-107.3025,64251,766,,,56.0,11101.512028322672,812240.0,,1.192199343200884,84000056.0,USA,140341.66207350555,
