Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Idaho,US,2021-08-16 04:31:19,44.2405,-114.4788,208054,2245,,,16.0,11642.217826436085,846688.0,,1.0790467859305757,84000016.0,USA,47378.69075831041,
Illinois,US,2021-08-16 04:31:19,40.3495,-88.9861,1457687,26027,,,17.0,11503.374297979746,27609781.0,,1.7854999049864615,84000017.0,USA,217883.2939638273,
Indiana,US,2021-08-16 04:31:19,39.8494,-86.2583,796733,14128,,,18.0,11834.626888994551,11558469.0,,1.7732414748730128,84000018.0,USA,171688.84434686395,
Iowa,US,2021-08-16 04:31:19,42.0115,-93.2105,387273,6210,,,19.0,12274.624651750992,1541795.0,,1.6035199975211285,84000019.0,USA,48867.220061678505,
Kansas,US,2021-08-16 04:31:19,38.5266,-96.7265,348850,5391,,,20.0,11974.335756461543,1551046.0,,1.5453633366776551,84000020.0,USA,53239.918525775116,
Kentucky,US,2021-08-16 04:31:19,37.6681,-84.6701,512224,7426,,,21.0,11465.118418469749,5850003.0,,1.4497563565939902,84000021.0,USA,130940.71567010385,
Louisiana,US,2021-08-16 04:31:19,31.1695,-91.8678,614776,11519,,,22.0,13224.419064385305,8003786.0,,1.8736905799836039,84000022.0,USA,172169.08299227714,
Maine,US,2021-08-16 04:31:19,44.6939,-69.3819,72522,904,,,23.0,5395.131125149902,2465944.0,,1.2465182978958111,84000023.0,USA,183449.03928844558,
Maryland,US,2021-08-16 04:31:19,39.0639,-76.8021,479952,9891,,,24.0,7938.759577086448,11579778.0,,2.0608310831083108,84000024.0,USA,191538.05692659886,
Massachusetts,US,2021-08-16 04:31:19,42.2302,-71.5301,734486,18142,,,25.0,10656.302942486933,25188229.0,,2.470026658098317,84000025.0,USA,365443.8597995532,
Michigan,US,2021-08-16 04:31:19,43.3266,-84.5361,1028630,21284,,,26.0,10299.837075868814,14866138.0,,2.0691599506139235,84000026.0,USA,148857.0227850464,
Minnesota,US,2021-08-16 04:31:19,45.6945,-93.9002,624851,7822,,,27.0,11079.641366670734,9935960.0,,1.25181843351455,84000027.0,USA,176180.99904390925,
Mississippi,US,2021-08-16 04:31:19,32.7416,-89.6787,381147,7761,,,28.0,12806.71767441751,2119900.0,,2.0362222449606056,84000028.0,USA,71229.6326561607,
Missouri,US,2021-08-16 04:31:19,38.4561,-92.2884,727584,10478,,,29.0,11854.868195602456,6308171.0,,1.4401086335048598,84000029.0,USA,102781.9959761646,
Montana,US,2021-08-16 04:31:19,46.9219,-110.4544,119864,1730,,,30.0,11215.051208015137,1558880.0,,1.4433024093973168,84000030.0,USA,145856.2956947093,
Nebraska,US,2021-08-16 04:31:19,41.1254,-98.2681,232399,2285,,,31.0,12013.959826468874,3222243.0,,0.9832228193752984,84000031.0,USA,166575.14857258654,
Nevada,US,2021-08-16 04:31:19,38.3135,-117.0554,371126,6160,,,32.0,12048.93518380238,,,1.6598136481949526,84000032.0,USA,,
New Hampshire,US,2021-08-16 04:31:19,43.4525,-71.5639,102901,1395,,,33.0,7567.858169861095,2173748.0,,1.355671956540753,84000033.0,USA,159868.38379626258,
New Jersey,US,2021-08-16 04:31:19,40.2989,-74.521,1060934,26695,,,34.0,11944.509180731333,14977432.0,,2.5161791402669724,84000034.0,USA,168623.18865054677,
New Mexico,US,2021-08-16 04:31:19,34.8405,-106.2485,218569,4446,,,35.0,10423.787538230345,3928964.0,,2.0341402486171414,84000035.0,USA,187376.46226754785,
New York,US,2021-08-16 04:31:19,42.1657,-74.9481,2205869,53880,,,36.0,11339.152764884537,62953639.0,,2.4520948433474516,84000036.0,USA,323609.8470609057,
North Carolina,US,2021-08-16 04:31:19,35.6301,-79.8064,1107414,13826,,,37.0,10558.782709978295,13374366.0,,1.2484942397332883,84000037.0,USA,127519.6308496385,
North Dakota,US,2021-08-16 04:31:19,47.5289,-99.78399999999999,113330,1576,,,38.0,14871.493395550493,1627647.0,,1.3906291361510632,84000038.0,USA,213584.59023019124,
Northern Mariana Islands,US,2021-08-16 04:31:19,15.0979,145.6739,183,2,,,69.0,331.8584070796461,17542.0,,1.092896174863388,580.0,MNP,31811.25779776585,
Ohio,US,2021-08-16 04:31:19,40.3888,-82.7649,1159759,20614,,,39.0,9921.713391107956,14408560.0,,1.7774382436351002,84000039.0,USA,123264.92202137035,
Oklahoma,US,2021-08-16 04:31:19,35.5653,-96.9289,508834,7594,,,40.0,12859.179407683301,4277559.0,,1.4924317164340433,84000040.0,USA,108101.85366534148,
Oregon,US,2021-08-16 04:31:19,44.571999999999996,-122.0709,238463,2935,,,41.0,5653.8138817095505,5925733.0,,1.2307989080066928,84000041.0,USA,140495.55484374677,
Pennsylvania,US,2021-08-16 04:31:19,40.5908,-77.2098,1254613,27966,,,42.0,9800.141212431912,15377968.0,,2.2290538994893248,84000042.0,USA,120121.7092125294,
Puerto Rico,US,2021-08-16 04:31:19,18.2208,-66.5901,158351,2667,,,72.0,4958.23958087406,415664.0,,1.6842331276720703,630.0,PRI,13015.147975980166,
Rhode Island,US,2021-08-16 04:31:19,41.6809,-71.5118,157589,2744,,,44.0,14875.854406571509,4708082.0,,1.7412382843980228,84000044.0,USA,444426.59301220265,
South Carolina,US,2021-08-16 04:31:19,33.8569,-80.945,656313,10039,,,45.0,12747.124816022022,7169180.0,,1.5296055388206542,84000045.0,USA,139242.14862196654,
South Dakota,US,2021-08-16 04:31:19,44.2998,-99.4388,126749,2054,,,46.0,14327.441420931682,850034.0,,1.6205256057247002,84000046.0,USA,96086.06253935133,
Tennessee,US,2021-08-16 04:31:19,35.7478,-86.6923,941261,12934,,,47.0,13782.940660173545,8650228.0,,1.3741140873785274,84000047.0,USA,126665.80174996273,
Texas,US,2021-08-16 04:31:19,31.0545,-97.5635,3339500,54330,,,48.0,11517.153074259066,28080980.0,,1.626890253031891,84000048.0,USA,96844.72080706913,
Utah,US,2021-08-16 04:31:19,40.15,-111.8624,444385,2525,,,49.0,13861.22338471059,3795536.0,,0.5682009968833331,84000049.0,USA,118390.07248379425,
Vermont,US,2021-08-16 04:31:19,44.0459,-72.7107,26040,264,,,50.0,4173.15048822976,1815729.0,,1.0138248847926268,84000050.0,USA,290987.3411230005,
Virgin Islands,US,2021-08-16 04:31:19,18.3358,-64.8963,5295,41,,,78.0,4936.234478129545,156420.0,,0.7743153918791312,850.0,VIR,145821.68027743595,
Virginia,US,2021-08-16 04:31:19,37.7693,-78.17,717826,11599,,,51.0,8409.869393999357,8193781.0,,1.6158511951364258,84000051.0,USA,95996.28329571993,
Washington,US,2021-08-16 04:31:19,47.4009,-121.4905,507294,6239,,,53.0,6661.8664241244105,9072392.0,,1.2298588195405429,84000053.0,USA,119140.11135809787,
West Virginia,US,2021-08-16 04:31:19,38.4912,-80.9545,171997,2976,,,54.0,9597.259599798455,3245903.0,,1.7302627371407642,84000054.0,USA,181118.12256472267,
Wisconsin,US,2021-08-16 04:31:19,44.2685,-89.6165,704857,8322,,,55.0,12105.882179171116,9542629.0,,1.1806650143220538,84000055.0,USA,163894.15491871609,
Wyoming,US,2021-08-16 04:31:19,42.756,-107.3025,68272,793,,,56.0,11796.274442384482,843886.0,,1.1615303491914697,84000056.0,USA,145809.56840411984,
